code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,6.44,1.12
3037,欣興,2600000,5.57,30.68
2383,台光電,445000,4.45,24.48
009150 KS,三星電機,70000,4.07,976.5
MU US,美光科技公司,70000,3.77,0.65
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,3.57,0.62
6981 JP,村田製作所有限公司,1350000,3.56,98.67
285A JP,鎧俠控股公司,180000,3.41,94.5
PANW US,Palo Alto Networks Inc,150000,3.3,0.57
BE US,布魯姆能源公司,250000,3.13,0.54
CRDO US,Credo科技集團控股有限公司,225000,3.11,0.54
STX US,希捷科技控股公開有限公司,60000,2.93,0.51
2330,台積電,650000,2.85,15.66
MRVL US,MARVELL TECHNOLOGY INC,205000,2.85,0.49
TSEM US,TOWER SEMICONDUCTOR LTD,216825,2.74,0.48
CRCL US,Circle網路集團公司,480000,2.6,0.45
SNOW US,Snowflake公司,130000,2.46,0.43
SPCX US,太空探索科技公司,300000,2.43,0.42
2308,台達電,720000,2.31,12.74
6223,旺矽科技,242000,2.24,12.32
3017,奇鋐科技,335000,2.03,11.19
PLTR US,帕蘭提爾科技公司,180000,1.93,0.33
6871 JP,MICRONICS JAPAN CO LTD,370000,1.77,49.14
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1.69,1.97
IFX GY,英飛凌科技股份有限公司,425000,1.63,0.24
COHR US,連貫公司,95000,1.61,0.28
SNDK US,晟碟公司（德拉瓦州）,17000,1.45,0.25
2454,聯發科技,200000,1.4,7.73
4979,華星光,1235000,1.38,7.62
MPWR US,芯源系統有限公司,18000,1.36,0.24
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.24,34.44
TER US,泰瑞達公司,55000,1.18,0.2
000660 KS,SK HYNIX INC,15000,1.09,261.45
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,1.04,1.22
FORM US,FORMFACTOR INC,150454,0.95,0.17
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,0.84,1.15
NET US,Cloudflare公司,45000,0.8,0.14
TWLO US,Twilio公司,55000,0.76,0.13
HOOD US,羅賓漢市場公司,120000,0.76,0.13
AEM US,AGNICO EAGLE MINES LTD,60000,0.74,0.13
5801 JP,古河電氣工業有限公司,500000,0.74,20.45
DASH US,DOORDASH INC - A,50000,0.67,0.12
AIXA GY,愛思強股份有限公司,200000,0.5,0.07
NTRA US,那提拉公司,25000,0.49,0.08
4180 JP,APPIER GROUP INC,950000,0.45,12.34
095340 KS,ISC CO LTD,50000,0.36,86.0
6274,台燿,130000,0.34,1.88
