code,name,shares,weight,market_value_100m
2330,台積電,279000,5.79,6.72
3702,大聯大,5267000,4.52,5.27
2383,台光電,89000,4.19,4.89
2059,川湖科技,32000,3.92,4.59
3653,健策,77000,3.82,4.35
3706,神達投資控股,4379000,3.46,4.03
2454,聯發科技,96000,3.28,3.71
2441,超豐,2890000,2.94,3.42
6669,緯穎科技服務,45000,2.78,3.07
7769,鴻勁精密,50000,2.78,3.25
2308,台達電,175000,2.75,3.1
3037,欣興,262000,2.49,3.09
3081,聯亞,84700,2.4,2.85
2408,南亞科技,479000,2.22,2.59
2368,金像電,219000,2.12,2.26
2382,廣達電腦,702500,2.0,2.34
2357,華碩,238000,1.97,2.3
2345,智邦科技,101000,1.84,2.11
9941,裕融企業,2472000,1.84,2.14
6515,穎崴科技,33000,1.77,2.01
6223,旺矽科技,40000,1.72,2.04
2886,兆豐金,3984000,1.65,1.92
3017,奇鋐科技,56000,1.61,1.87
3026,禾伸堂,246000,1.56,1.83
5534,長虹建設,2382000,1.54,1.79
2887,台新新光金,4752360,1.53,1.78
2395,研華,251000,1.44,1.69
2885,元大金,2615040,1.43,1.67
2892,第一金融控股,4603000,1.36,1.58
3665,貿聯-KY,65000,1.26,1.34
2880,華南金控,3560388,1.23,1.43
2360,致茂電子,70000,1.21,1.39
5274,信驊科技,9000,1.21,1.38
6805,富世達,58000,1.17,1.29
2393,億光電子工業,2056000,1.17,1.36
2890,永豐金融,3202780,1.09,1.27
2884,玉山金融控股,3184000,1.06,1.23
2451,創見,393000,0.99,1.17
3008,大立光,16000,0.97,1.11
6274,台燿,75000,0.96,1.08
4746,台耀化學,2276000,0.96,1.12
2727,王品餐飲,472000,0.95,1.1
3293,鈊象電子,144000,0.87,1.01
5434,崇越,160000,0.73,0.85
6138,茂達電子,284000,0.72,0.84
5904,寶雅國際,1077000,0.69,0.8
8210,勤誠興業,78000,0.66,0.75
3227,原相,361000,0.61,0.71
4904,遠傳電信,650000,0.56,0.65
5439,高技,238000,0.54,0.63
9958,世紀鋼鐵結構,685000,0.54,0.63
3090,日電貿,363000,0.54,0.63
6121,新  普,146000,0.51,0.59
4551,智伸科,313000,0.43,0.51
2618,長榮航,956000,0.34,0.4
6435,大中,130000,0.29,0.34
9939,宏全國際,248000,0.28,0.33
3711,日月光投資控股,39000,0.21,0.24
