code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,140000,5.285,2.11
TPEIR GA,Piraeus Bank SA,475000,4.465,1.79
AV/ LN,英傑華保險,570000,4.432,1.77
AGN NA,荷蘭保險公司,560000,4.082,1.63
NWG LN,國民西敏集團公開有限公司,540000,3.946,1.58
LGEN LN,法通保險集團公開有限公司,1200000,3.764,1.51
LLOY LN,勞埃德銀行集團,3000000,3.532,1.41
DBK GY,德意志銀行,110000,3.5,1.4
BARC LN,巴克萊集團,600000,3.183,1.27
ADM LN,Admiral集團公開有限公司,70000,3.073,1.23
BAMI IM,BPM銀行股份公司,200000,2.942,1.18
ASRNL NA,ASR荷蘭公眾有限公司,45000,2.942,1.18
CHYM US,Chime Financial Inc,110000,2.909,1.16
GLE FP,法國興業銀行股份有限公司,43000,2.822,1.13
STAN LN,渣打集團有限公司,120000,2.775,1.11
BMPS IM,義大利西恩那銀行股份公司,250000,2.626,1.05
7167 JP,Mebuki金融集團公司,300000,2.512,1.0
GPN US,環匯公司,34000,2.499,1.0
BLK US,貝萊德公司,2700,2.499,1.0
BX US,黑石公司,21000,2.391,0.96
ARES US,戰神管理公司,21000,2.37,0.95
UCG IM,裕信銀行,30000,2.312,0.92
UNI IM,Unipol保險股份公司,85000,2.208,0.88
AMUN FP,東方匯理資產管理有限責任公司,25000,2.173,0.87
UBS US,瑞銀集團公司,50000,2.154,0.86
BNP FP,法國巴黎銀行有限責任公司,23000,2.139,0.86
MRX US,馬雷克斯集團有限公司,33000,1.867,0.75
ETE GA,希臘國家銀行,120000,1.86,0.74
HSBA LN,匯豐控股有限公司,110000,1.782,0.71
8331 JP,千葉銀行有限公司,125000,1.732,0.69
INGA NA,荷蘭國際集團,60000,1.67,0.67
JPM US,摩根大通銀行,5500,1.544,0.62
V US,威士卡,5000,1.505,0.6
RELY US,Remitly全球公司,72000,1.483,0.59
BAC US,美國銀行,30000,1.455,0.58
BNY US,紐約梅隆銀行,9000,1.157,0.46
8377 JP,北北金融集團公司,25000,1.023,0.41
8308 JP,Resona控股公司,80000,0.971,0.39
8309 JP,三井住友信託集團公司,110000,0.963,0.39
