code,name,shares,weight,market_value_100m
2330,台積電,753000,9.44,18.26
2454,聯發科技,249000,5.97,11.21
2059,川湖科技,67000,4.26,8.24
2308,台達電,404000,3.57,6.81
2383,台光電,136000,3.39,6.39
3037,欣興,591000,2.95,5.56
2408,南亞科技,1096000,2.93,5.35
1303,南亞,2416000,2.93,5.7
2317,鴻海精密工業,1921000,2.45,4.81
7769,鴻勁精密,73000,2.43,4.77
3017,奇鋐科技,134000,2.34,4.27
3443,創意,59000,2.15,3.83
2344,華邦電子,2293000,2.1,3.9
2368,金像電,393000,2.04,3.73
3711,日月光投資控股,621000,2.02,3.81
5274,信驊科技,20300,1.99,3.71
6223,旺矽科技,66000,1.95,3.63
3653,健策,69000,1.94,3.69
3081,聯亞,128600,1.89,3.5
8299,群聯電子,168000,1.83,3.31
6515,穎崴科技,55000,1.8,3.54
2360,致茂電子,148000,1.73,3.09
2382,廣達電腦,987000,1.72,3.39
6669,緯穎科技服務,155105,1.69,3.31
6274,台燿,240000,1.67,3.17
2345,智邦科技,174000,1.64,3.13
2884,玉山金融控股,6340622,1.5,2.94
8046,南電,251000,1.41,2.67
3189,景碩科技,323000,1.37,2.6
2327,國巨*,485000,1.36,2.57
8996,高力熱處理工業,181000,1.32,2.35
2891,中國信託金融控股,3699000,1.31,2.57
2376,技嘉,694000,1.26,2.47
6213,聯茂,482000,1.24,2.39
3231,緯創資通,1298000,1.23,2.42
3036,文曄,1147000,1.2,2.36
3026,禾伸堂,286000,1.16,2.28
5904,寶雅國際,3124500,1.15,2.25
3293,鈊象電子,252000,0.94,1.83
3044,健鼎科技,345000,0.91,1.79
3264,欣銓科技,650000,0.89,1.75
3008,大立光,26000,0.85,1.57
4958,臻鼎-KY,302000,0.73,1.44
3529,力旺電子,44000,0.64,1.19
6805,富世達,54000,0.63,1.13
3665,貿聯-KY,48336,0.54,0.97
6831,邁科科技,182000,0.5,0.97
8210,勤誠興業,95000,0.44,0.86
6442,光紅建聖,38000,0.3,0.6
3533,嘉澤端子工業,35000,0.28,0.55
