code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,6.53,1.05
BE US,布魯姆能源公司,350000,6.14,0.98
SPCX US,太空探索科技公司,550000,5.32,0.85
3037,欣興,2600000,4.79,24.44
009150 KS,三星電機,70000,4.21,931.0
6981 JP,村田製作所有限公司,1350000,4.03,100.32
MU US,美光科技公司,60000,3.66,0.59
PANW US,Palo Alto Networks Inc,150000,3.51,0.56
MSFT US,微軟,100000,3.11,0.5
2454,聯發科技,330000,2.91,14.85
SNOW US,Snowflake公司,130000,2.75,0.44
3017,奇鋐科技,440000,2.75,14.01
PLTR US,帕蘭提爾科技公司,225000,2.48,0.4
NVDA US,NVIDIA CORP(輝達公司),175000,2.4,0.38
2383,台光電,250000,2.3,11.74
INTC US,英特爾,320399,2.18,0.35
HOOD US,羅賓漢市場公司,300120,2.06,0.33
2303,聯電,7000000,2.02,10.32
CRWD US,Crowdstrike控股公司,130754,2.01,0.32
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,220000,2.01,2.53
NOW US,ServiceNow公司,230000,1.99,0.32
000660 KS,愛思開海力士公司,25000,1.97,436.25
300757 CH,ROBOTECHNIK INTELLIGENT TE-A,334997,1.9,2.04
2330,台積電,400000,1.9,9.7
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),50000,1.7,0.27
4979,華星光,1510000,1.64,8.4
992 HK,LENOVO GROUP LTD,6000000,1.64,2.06
TWLO US,Twilio公司,100000,1.54,0.25
TER US,泰瑞達公司,70000,1.54,0.25
NET US,Cloudflare公司,70000,1.46,0.23
OKTA US,Okta公司,120000,1.42,0.23
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.4,34.85
6515,穎崴科技,100000,1.2,6.12
IFX GY,英飛凌科技股份有限公司,300000,1.17,0.16
STX US,希捷科技控股公開有限公司,20000,1.0,0.16
3081,聯亞,150000,0.8,4.08
5801 JP,古河電氣工業有限公司,500000,0.76,18.82
285A JP,鎧俠控股公司,37000,0.74,18.46
SNDK US,晟碟公司（德拉瓦州）,7000,0.71,0.11
4180 JP,APPIER GROUP INC,950000,0.58,14.52
NTRA US,那提拉公司,25000,0.57,0.09
AIXA GY,愛思強股份有限公司,13635,0.03,0.0
