code,name,shares,weight,market_value_100m
PLTR US,帕蘭提爾科技公司,135500,4.435,7.62
BE US,布魯姆能源公司,85000,4.432,7.61
000660 KS,愛思開海力士公司,17254,4.04,6.94
LITE US,魯門特姆控股公司,24000,3.983,6.84
HOOD US,羅賓漢市場公司,187000,3.813,6.55
MU US,美光科技公司,19800,3.594,6.17
8046,南電,551000,3.417,5.87
NVDA US,NVIDIA CORP(輝達公司),80000,3.259,5.6
MSFT US,微軟,35000,3.235,5.56
3017,奇鋐科技,173000,3.208,5.51
SNDK US,晟碟公司（德拉瓦州）,10000,2.998,5.15
3026,禾伸堂,659000,2.916,5.01
2454,聯發科技,111000,2.908,5.0
SPCX US,太空探索科技公司,94000,2.702,4.64
5274,信驊科技,25000,2.66,4.57
CRWD US,Crowdstrike控股公司,55000,2.509,4.31
INTC US,英特爾,120000,2.425,4.16
DELL US,戴爾科技公司,21000,2.295,3.94
3653,健策,69000,2.151,3.69
SNOW US,Snowflake公司,32500,2.042,3.51
600183 CH,廣東生益科技股份有限公司,496000,2.005,3.44
TSM US,台積電,25000,1.998,3.43
009150 KS,三星電機,10300,1.838,3.16
PANW US,Palo Alto Networks Inc,25300,1.762,3.03
6510,精測,93000,1.733,2.98
PSX US,菲利普66,34000,1.731,2.97
AMZN US,亞馬遜公司,36000,1.679,2.88
2383,台光電,59000,1.613,2.77
3189,景碩科技,337000,1.58,2.71
301377 CH,廣東鼎泰高科技術股份有限公司,131300,1.451,2.49
2360,致茂電子,117000,1.42,2.44
6981 JP,村田製作所有限公司,160000,1.418,2.44
WPM US,惠頓貴金屬公司,50000,1.413,2.43
BMNR US,BitMine Immersion技術公司,288640,1.281,2.2
MRVL US,MARVELL TECHNOLOGY INC,28000,1.252,2.15
AXTI US,AXT公司,98000,1.233,2.12
NET US,Cloudflare公司,18100,1.122,1.93
COHR US,連貫公司,18300,1.006,1.73
GOOGL US,ALPHABET INC-CL A(Alphabet公司),15000,0.967,1.66
STX US,希捷科技控股公開有限公司,6000,0.895,1.54
6098 JP,瑞可利控股有限公司,41000,0.853,1.47
AEHR US,愛赫測試系統,45000,0.757,1.3
TSLA US,特斯拉公司,11000,0.748,1.28
NOW US,ServiceNow公司,26000,0.669,1.15
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),5000,0.506,0.87
CRCL US,Circle網路集團公司,20000,0.316,0.54
NTRA US,那提拉公司,3000,0.204,0.35
NBIS US,尼比厄斯集團公眾有限公司,4500,0.182,0.31
CRM US,賽富時公司,3800,0.171,0.29
MRK US,默克藥廠,5000,0.137,0.23
