code,name,shares,weight,market_value_100m
2330,台積電,45000,5.97,1.07
2455,全新,200000,5.86,1.07
3491,昇達科,72000,5.85,1.04
3008,大立光,15000,4.95,0.93
3017,奇鋐科技,28000,4.89,0.89
6669,緯穎科技服務,38776,4.54,0.84
3653,健策,15000,4.4,0.79
8996,高力熱處理工業,60000,4.28,0.78
3529,力旺電子,27000,4.01,0.73
3081,聯亞,25000,3.73,0.7
2454,聯發科技,15000,3.7,0.68
1560,中砂,80000,3.58,0.59
2059,川湖科技,5000,3.37,0.6
3665,貿聯-KY,30000,3.31,0.6
2383,台光電,12000,3.09,0.61
6223,旺矽科技,10000,3.02,0.56
2408,南亞科技,100000,2.68,0.49
8358,金居,100000,2.62,0.48
4958,臻鼎-KY,89000,2.32,0.44
3450,聯鈞,80000,2.3,0.42
8046,南電,36000,2.1,0.4
1303,南亞,150000,1.94,0.34
4749,新應材,45000,1.83,0.33
6274,台燿,25000,1.81,0.35
3037,欣興,30000,1.55,0.29
2301,光寶科技,100000,1.52,0.28
3711,日月光投資控股,44000,1.48,0.27
2486,一詮精密,100000,1.26,0.23
3406,玉晶光,20000,1.06,0.19
1519,華城電機,9000,0.35,0.06
1717,長興,12000,0.05,0.01
