code,name,shares,weight,market_value_100m
2330,台積電,944000,9.33,23.22
3017,奇鋐科技,427000,5.89,14.65
2454,聯發科技,306000,5.79,14.41
2383,台光電,256000,5.03,12.52
3037,欣興,1248000,4.92,12.24
3443,創意,155000,4.45,11.08
6669,緯穎科技服務,421644,3.63,9.02
6274,台燿,613000,3.38,8.4
6223,旺矽科技,131000,3.05,7.6
3653,健策,133000,2.95,7.35
2059,川湖科技,56000,2.81,7.0
3711,日月光投資控股,1084000,2.78,6.92
2345,智邦科技,349000,2.6,6.47
2308,台達電,368000,2.57,6.38
5274,信驊科技,32900,2.55,6.35
2327,國巨*,1019000,2.25,5.6
3665,貿聯-KY,245000,2.18,5.41
6805,富世達,225000,2.08,5.16
8996,高力熱處理工業,351000,2.02,5.02
2360,致茂電子,206000,1.9,4.72
8046,南電,386000,1.71,4.25
3008,大立光,60000,1.55,3.86
6510,精測,109000,1.54,3.84
2301,光寶科技,1320000,1.5,3.72
3081,聯亞,130000,1.5,3.74
6187,萬潤,290000,1.46,3.62
2408,南亞科技,485000,1.02,2.55
1560,中砂,277000,1.0,2.48
3491,昇達科,154000,0.97,2.41
4958,臻鼎-KY,476000,0.91,2.25
3131,弘塑科技,91000,0.89,2.22
3034,聯詠,344000,0.77,1.92
1303,南亞,791000,0.76,1.88
3231,緯創資通,1000000,0.75,1.86
2615,萬海,1535000,0.74,1.85
2303,聯電,1000000,0.63,1.56
3529,力旺電子,54000,0.62,1.54
3293,鈊象電子,195000,0.57,1.42
2368,金像電,130000,0.53,1.33
6531,愛普科技,88000,0.34,0.85
8299,群聯電子,39000,0.34,0.83
2451,創見,287000,0.33,0.81
5289,宜鼎國際,63294,0.33,0.83
6446,藥華醫藥,67000,0.32,0.79
3260,威剛科技,191000,0.3,0.76
2379,瑞昱,78000,0.23,0.57
5434,崇越,94000,0.2,0.51
2344,華邦電子,203000,0.15,0.36
1590,亞德客-KY,14000,0.07,0.17
2412,中華電信,73000,0.04,0.11
