code,name,shares,weight,market_value_100m
2330,台積電,9700000,15.41,238.62
2454,聯發科技,2210000,6.72,104.09
3017,奇鋐科技,2850000,6.31,97.75
2303,聯電,60000000,6.04,93.6
3037,欣興,8460000,5.36,82.99
2383,台光電,1600000,5.05,78.24
6223,旺矽科技,1100000,4.12,63.8
3653,健策,1115000,3.98,61.6
2308,台達電,2750000,3.08,47.71
3443,創意,620000,2.86,44.33
2327,國巨*,8000000,2.84,44.0
2345,智邦科技,2307000,2.76,42.79
6669,緯穎科技服務,1987956,2.75,42.54
3189,景碩科技,4000000,2.15,33.28
1303,南亞,13500000,2.07,32.13
8046,南電,2770000,1.97,30.47
3665,貿聯-KY,1293000,1.85,28.58
6488,環球晶,2800000,1.71,26.43
6274,台燿,1900000,1.68,26.03
5274,信驊科技,120500,1.5,23.24
2360,致茂電子,1000000,1.48,22.9
8996,高力熱處理工業,1580000,1.46,22.59
3008,大立光,280000,1.16,18.0
6805,富世達,762000,1.13,17.49
2408,南亞科技,2000000,0.68,10.5
7769,鴻勁精密,130000,0.55,8.5
2317,鴻海精密工業,3200000,0.52,8.02
6239,力成科技,2800000,0.51,7.95
2449,京元電子,2600000,0.49,7.58
3211,順達,2000000,0.48,7.36
3450,聯鈞,1300000,0.45,6.99
2059,川湖科技,55000,0.44,6.87
3711,日月光投資控股,1000000,0.41,6.38
6442,光紅建聖,350000,0.36,5.51
3583,辛耘,800000,0.36,5.62
2481,強茂,3000000,0.33,5.05
2882,國泰金,4000000,0.29,4.42
2404,漢唐,250000,0.18,2.81
2455,全新,386000,0.14,2.15
1560,中砂,191000,0.11,1.71
3533,嘉澤端子工業,80000,0.08,1.27
1717,長興,1500000,0.07,1.07
6285,啟碁科技,350000,0.05,0.8
2301,光寶科技,300000,0.05,0.85
8358,金居,100000,0.03,0.5
3264,欣銓科技,1000,0.0,0.0
2337,旺宏,1000,0.0,0.0
8299,群聯電子,1000,0.0,0.02
6196,帆宣,1000,0.0,0.01
2049,上銀科技,1000,0.0,0.0
2344,華邦電子,1000,0.0,0.0
