code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,153500,6.018,2.36
NWG LN,國民西敏集團公開有限公司,620000,4.834,1.9
LLOY LN,勞埃德銀行集團,3700000,4.714,1.85
TPEIR GA,Piraeus Bank SA,500000,4.69,1.84
BARC LN,巴克萊集團,800000,4.588,1.8
STAN LN,渣打集團有限公司,140000,3.439,1.35
BAC US,美國銀行,65000,3.414,1.34
BMPS IM,義大利西恩那銀行股份公司,300000,3.386,1.33
GLE FP,法國興業銀行股份有限公司,43000,3.366,1.32
BAMI IM,BPM銀行股份公司,200000,3.197,1.25
UNI IM,Unipol保險股份公司,110000,2.962,1.16
UCG IM,裕信銀行,35000,2.824,1.11
JPM US,摩根大通銀行,9000,2.678,1.05
DBK GY,德意志銀行,83000,2.598,1.02
7167 JP,Mebuki金融集團公司,300000,2.526,0.99
ADM LN,Admiral集團公開有限公司,58000,2.496,0.98
BNP FP,法國巴黎銀行有限責任公司,23000,2.442,0.96
BNY US,紐約梅隆銀行,17000,2.261,0.89
AMUN FP,東方匯理資產管理有限責任公司,25000,2.249,0.88
UBS US,瑞銀集團公司,50000,2.202,0.86
HSBA LN,匯豐控股有限公司,110000,1.855,0.73
CHYM US,Chime Financial Inc,70000,1.846,0.72
8331 JP,千葉銀行有限公司,125000,1.827,0.72
ETE GA,希臘國家銀行,120000,1.815,0.71
INGA NA,荷蘭國際集團,60000,1.747,0.69
LGEN LN,法通保險集團公開有限公司,500000,1.653,0.65
SDLF LN,標準人壽公開有限公司,150000,1.526,0.6
8377 JP,北北金融集團公司,35000,1.522,0.6
RELY US,Remitly全球公司,72000,1.512,0.59
PFG US,信安金融保險集團,16000,1.507,0.59
V US,威士卡,5000,1.498,0.59
MRX US,馬雷克斯集團有限公司,25000,1.483,0.58
8309 JP,三井住友信託集團公司,162000,1.461,0.57
AV/ LN,英傑華保險,185000,1.459,0.57
USB US,美國合眾銀行,27000,1.442,0.57
8308 JP,Resona控股公司,100000,1.258,0.49
GPN US,環匯公司,14000,1.088,0.43
AJG US,Arthur J Gallagher & Co,5000,1.039,0.41
BX US,黑石公司,8200,1.004,0.39
8411 JP,瑞穗金融集團,21500,0.97,0.38
BLK US,貝萊德公司,830,0.805,0.32
7180 JP,九州金融集團公司,100000,0.796,0.31
