code,name,shares,weight,market_value_100m
2059,川湖科技,293000,8.3424,35.85
2330,台積電,1406000,7.6701,34.24
3017,奇鋐科技,1002000,7.3833,32.06
2383,台光電,466000,6.5438,26.52
3665,貿聯-KY,1161000,5.8179,25.6
3037,欣興,2497000,5.8014,24.97
2345,智邦科技,1080000,5.658,24.52
8996,高力熱處理工業,1630000,4.7523,20.95
3008,大立光,420000,4.4102,19.36
2454,聯發科技,406000,3.8933,17.15
6223,旺矽科技,263000,3.8579,17.08
3231,緯創資通,7662000,3.377,14.83
6584,南俊國際,2231000,3.0744,13.5
2308,台達電,632000,2.7135,11.91
8021,尖點,2682000,2.6513,11.64
1303,南亞,5445000,2.5735,10.29
2455,全新,2753000,2.3797,10.45
3711,日月光投資控股,1629000,2.2856,10.2
1815,富喬工業,10877000,2.2669,9.95
3661,世芯-KY,215000,2.0617,9.05
3443,創意,160000,1.9917,8.86
3189,景碩科技,840013,1.6493,7.24
6669,緯穎科技服務,77000,1.1286,4.67
4958,臻鼎-KY,1000000,1.1149,4.78
8046,南電,300000,0.8917,3.65
6515,穎崴科技,42000,0.6457,2.83
7751,竑騰,149000,0.4904,2.15
6139,亞翔,250000,0.4544,2.0
6805,富世達,109000,0.4481,1.99
2337,旺宏,1343000,0.419,1.84
7734,印能科技,56000,0.3941,1.73
5289,宜鼎國際,98000,0.3292,1.5
3260,威剛科技,358000,0.3278,1.46
3583,辛耘,147000,0.238,1.06
5347,世界先進,629000,0.2299,1.01
3264,欣銓科技,72000,0.0369,0.16
