code,name,shares,weight,market_value_100m
BE US,布魯姆能源公司,47392,6.75,0.12
SPCX US,太空探索科技公司,76874,6.28,0.11
LITE US,魯門特姆控股公司,11924,6.15,0.11
NVDA US,NVIDIA CORP(輝達公司),50262,6.05,0.11
PLTR US,帕蘭提爾科技公司,51297,4.69,0.09
8996,高力熱處理工業,162000,3.68,2.11
NBIS US,尼比厄斯集團公眾有限公司,29091,3.66,0.07
3443,創意,33000,3.59,2.05
3017,奇鋐科技,59000,3.56,2.04
AMZN US,亞馬遜公司,25085,3.48,0.06
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),11664,3.24,0.06
CRWD US,Crowdstrike控股公司,27377,3.15,0.06
TSLA US,特斯拉公司,14518,2.91,0.05
GOOGL US,ALPHABET INC-CL A(Alphabet公司),15480,2.84,0.05
6669,緯穎科技服務,64518,2.64,1.51
SMTC US,SEMTECH CORP,29876,2.62,0.05
4062 JP,揖斐電有限公司,35300,2.62,7.3
SNOW US,Snowflake公司,14081,2.56,0.05
NET US,Cloudflare公司,14742,2.53,0.05
SITM US,SITIME CORP,7614,2.53,0.05
ANET US,Arista網路公司,23297,2.43,0.04
4979,華星光,239000,2.38,1.36
MU US,美光科技公司,4104,2.21,0.04
UBER US,Uber Technologies Inc,54846,2.19,0.04
581A JP,GO INC,179700,2.15,5.98
NTSK US,NETSKOPE INC-CL A,210458,1.75,0.03
CRWV US,CoreWeave Inc,33733,1.66,0.03
DELL US,戴爾科技公司,4971,1.39,0.03
285A JP,鎧俠控股公司,6400,1.33,3.72
MSFT US,微軟,4732,1.28,0.02
STX US,希捷科技控股公開有限公司,1647,0.78,0.01
IONQ US,IONQ INC,25002,0.51,0.01
RKLB US,ROCKET LAB USA INC,14239,0.49,0.01
3037,欣興,14000,0.24,0.14
