code,name,shares,weight,market_value_100m
2330,台積電,9800000,15.45,236.18
2454,聯發科技,2210000,6.63,101.33
3017,奇鋐科技,2850000,6.28,96.05
2383,台光電,1600000,5.62,85.84
3037,欣興,8460000,5.41,82.65
2303,聯電,55000000,5.06,77.28
3653,健策,1115000,4.21,64.28
6223,旺矽科技,1100000,4.04,61.82
6669,緯穎科技服務,1987956,3.0,45.92
2308,台達電,2750000,2.91,44.55
2327,國巨*,8000000,2.85,43.52
2345,智邦科技,2307000,2.85,43.49
3008,大立光,600000,2.61,39.96
3443,創意,580000,2.32,35.5
1303,南亞,13500000,2.07,31.66
8046,南電,2640000,1.87,28.51
3189,景碩科技,3400000,1.83,27.95
6274,台燿,1900000,1.7,25.93
6488,環球晶,2800000,1.65,25.26
3665,貿聯-KY,1293000,1.59,24.24
5274,信驊科技,120500,1.41,21.55
2360,致茂電子,1000000,1.41,21.6
8996,高力熱處理工業,1580000,1.37,21.01
6805,富世達,760000,1.07,16.34
6239,力成科技,5360000,0.96,14.63
3711,日月光投資控股,2000000,0.81,12.36
7769,鴻勁精密,130000,0.54,8.2
2317,鴻海精密工業,3200000,0.52,7.94
3211,順達,2000000,0.47,7.24
2449,京元電子,2600000,0.45,6.84
6442,光紅建聖,350000,0.38,5.84
3450,聯鈞,1100000,0.37,5.63
3583,辛耘,800000,0.37,5.63
2882,國泰金,4000000,0.29,4.42
2481,強茂,3000000,0.29,4.5
2059,川湖科技,35000,0.28,4.23
3533,嘉澤端子工業,200000,0.21,3.16
2404,漢唐,250000,0.16,2.51
2455,全新,386000,0.13,1.99
3264,欣銓科技,700000,0.11,1.61
2344,華邦電子,1000000,0.11,1.72
1560,中砂,191000,0.1,1.51
1717,長興,1500000,0.07,1.06
6285,啟碁科技,350000,0.05,0.78
2301,光寶科技,300000,0.05,0.83
8358,金居,100000,0.03,0.48
2337,旺宏,1000,0.0,0.0
8299,群聯電子,1000,0.0,0.02
6196,帆宣,1000,0.0,0.01
2049,上銀科技,1000,0.0,0.0
