code,name,shares,weight,market_value_100m
2330,台積電,336000,8.23,8.23
2454,聯發科技,133000,6.17,6.28
2383,台光電,99000,5.38,5.32
6223,旺矽科技,76000,4.32,4.27
1303,南亞,1629000,3.87,3.97
3017,奇鋐科技,105000,3.58,3.63
2059,川湖科技,28000,3.42,3.53
2408,南亞科技,665000,3.32,3.42
6669,緯穎科技服務,134191,3.14,3.15
3443,創意,50000,3.1,3.11
3037,欣興,304000,3.01,3.02
5274,信驊科技,15600,2.82,2.92
6274,台燿,191000,2.64,2.66
2345,智邦科技,138000,2.63,2.71
3189,景碩科技,273000,2.27,2.26
6515,穎崴科技,32000,2.23,2.2
2344,華邦電子,1260000,2.19,2.26
2368,金像電,200000,2.09,2.09
8046,南電,181000,1.98,1.94
3665,貿聯-KY,104000,1.97,2.01
3008,大立光,29000,1.96,1.95
4958,臻鼎-KY,386000,1.93,1.91
3231,緯創資通,1003000,1.88,1.86
2308,台達電,114000,1.87,1.91
8996,高力熱處理工業,134000,1.8,1.74
2455,全新,327000,1.7,1.68
2303,聯電,1147000,1.63,1.63
6805,富世達,71000,1.55,1.55
3081,聯亞,52000,1.48,1.47
3264,欣銓科技,564000,1.32,1.3
3653,健策,22000,1.28,1.27
6139,亞翔,165000,1.18,1.17
2327,國巨*,165000,0.91,0.94
2337,旺宏,637000,0.77,0.76
5289,宜鼎國際,52872,0.69,0.68
8210,勤誠興業,75000,0.68,0.68
6147,頎邦,368000,0.67,0.67
3036,文曄,312000,0.6,0.6
6510,精測,16000,0.56,0.59
8358,金居,108000,0.53,0.52
3131,弘塑科技,22000,0.52,0.54
8299,群聯電子,24000,0.48,0.5
3044,健鼎科技,90000,0.46,0.46
6239,力成科技,165000,0.46,0.45
2347,聯強,448000,0.4,0.4
3702,大聯大,359000,0.39,0.38
6415,矽力杰,93000,0.38,0.37
2313,華通,165000,0.37,0.37
2449,京元電子,134000,0.36,0.35
3042,台灣晶技,196000,0.35,0.34
2885,元大金,105360,0.07,0.07
