code,name,shares,weight,market_value_100m
2330,台積電,271999,14.6,6.66
3017,奇鋐科技,105500,7.91,3.65
2383,台光電,59001,7.04,3.17
2454,聯發科技,69001,7.04,3.26
3037,欣興,231001,5.02,2.3
6223,旺矽科技,39901,4.99,2.24
6274,台燿,158000,4.8,2.2
2059,川湖科技,13001,3.49,1.64
6669,緯穎科技服務,65518,3.37,1.54
3653,健策,25000,3.21,1.45
8046,南電,125000,3.0,1.34
3443,創意,19050,2.59,1.19
5274,信驊科技,6420,2.55,1.2
1303,南亞,460000,2.4,1.12
3711,日月光投資控股,143002,1.97,0.93
2408,南亞科技,175000,1.92,0.9
3189,景碩科技,95000,1.74,0.79
2345,智邦科技,39000,1.64,0.77
7769,鴻勁精密,11000,1.54,0.69
6805,富世達,30000,1.44,0.66
3081,聯亞,23000,1.44,0.65
2303,聯電,350000,1.09,0.5
6187,萬潤,39000,1.08,0.5
8996,高力熱處理工業,36000,1.07,0.47
6239,力成科技,175000,1.06,0.48
2360,致茂電子,21000,1.01,0.46
2481,強茂,290000,0.97,0.43
2449,京元電子,150000,0.88,0.39
2308,台達電,22499,0.81,0.38
3491,昇達科,20000,0.63,0.27
6515,穎崴科技,4000,0.61,0.28
3665,貿聯-KY,13000,0.54,0.25
3231,緯創資通,111000,0.46,0.21
2368,金像電,16000,0.37,0.17
2882,國泰金,130000,0.32,0.14
3661,世芯-KY,4000,0.32,0.15
2801,彰銀,40000,0.02,0.01
2317,鴻海精密工業,1000,0.01,0.0
9941,裕融企業,260,0.0,0.0
