code,name,shares,weight,market_value_100m
2330,台積電,1246000,7.82,30.03
2454,聯發科技,535000,6.35,24.53
3017,奇鋐科技,680000,5.93,22.92
2383,台光電,392000,5.44,21.03
6223,旺矽科技,251000,3.65,14.11
3653,健策,214000,3.19,12.34
6669,緯穎科技服務,513711,3.07,11.87
5274,信驊科技,64000,2.96,11.45
2308,台達電,673000,2.82,10.9
3037,欣興,1090000,2.76,10.65
8046,南電,960000,2.68,10.37
2345,智邦科技,530000,2.59,9.99
2059,川湖科技,80000,2.5,9.66
3443,創意,136000,2.15,8.32
6510,精測,220000,1.98,7.66
3665,貿聯-KY,371000,1.8,6.96
6274,台燿,508000,1.79,6.93
3711,日月光投資控股,926000,1.48,5.72
2327,國巨*,1012000,1.42,5.51
7769,鴻勁精密,77000,1.26,4.86
2368,金像電,466000,1.24,4.8
2885,元大金,6620000,1.2,4.63
2303,聯電,2650000,0.96,3.72
6515,穎崴科技,54000,0.96,3.72
3189,景碩科技,448000,0.95,3.68
2360,致茂電子,164000,0.92,3.54
2317,鴻海精密工業,1400000,0.9,3.47
2449,京元電子,1310000,0.89,3.45
4958,臻鼎-KY,579000,0.74,2.87
3491,昇達科,200000,0.73,2.83
3008,大立光,40000,0.69,2.66
3167,大量,300000,0.64,2.48
3363,上詮,300000,0.53,2.04
6488,環球晶,228000,0.53,2.06
6187,萬潤,160000,0.52,2.0
8996,高力熱處理工業,152000,0.52,2.02
2344,華邦電子,1173000,0.52,2.01
2486,一詮精密,837000,0.51,1.99
1326,台化,2500000,0.45,1.75
3450,聯鈞,315000,0.42,1.61
1560,中砂,200000,0.41,1.58
3081,聯亞,52000,0.38,1.46
2886,兆豐金,2500000,0.33,1.29
8358,金居,235000,0.29,1.14
6531,愛普科技,110000,0.28,1.09
6805,富世達,44000,0.24,0.95
3105,穩懋,216000,0.24,0.94
1303,南亞,395000,0.24,0.93
2395,研華,121000,0.21,0.82
2455,全新,155000,0.21,0.8
6285,啟碁科技,323000,0.19,0.72
3260,威剛科技,180000,0.19,0.72
8210,勤誠興業,71000,0.17,0.64
6213,聯茂,110000,0.14,0.56
3583,辛耘,78000,0.14,0.55
3131,弘塑科技,24000,0.14,0.56
6139,亞翔,72000,0.13,0.51
8150,南茂科技,455000,0.1,0.39
5289,宜鼎國際,26517,0.09,0.34
6196,帆宣,60000,0.08,0.31
6138,茂達電子,80000,0.05,0.21
