code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,6.66,1.09
3037,欣興,2600000,4.98,25.84
009150 KS,三星電機,70000,4.4,969.5
2383,台光電,400000,4.14,21.5
SPCX US,太空探索科技公司,450000,4.06,0.67
6981 JP,村田製作所有限公司,1350000,4.03,101.59
BE US,布魯姆能源公司,250000,3.93,0.65
MU US,美光科技公司,60000,3.57,0.59
STX US,希捷科技控股公開有限公司,60000,3.15,0.52
PANW US,Palo Alto Networks Inc,150000,3.09,0.51
3017,奇鋐科技,440000,2.93,15.22
MSFT US,微軟,92000,2.76,0.45
TSEM US,TOWER SEMICONDUCTOR LTD,216825,2.75,0.45
CRCL US,Circle網路集團公司,480000,2.64,0.43
SNOW US,Snowflake公司,130000,2.61,0.43
285A JP,鎧俠控股公司,110000,2.53,63.9
NVDA US,NVIDIA CORP(輝達公司),175000,2.33,0.38
PLTR US,帕蘭提爾科技公司,225000,2.27,0.37
2454,聯發科技,250000,2.27,11.8
000660 KS,愛思開海力士公司,25000,2.1,462.5
HOOD US,羅賓漢市場公司,300120,2.07,0.34
2303,聯電,7000000,1.92,9.97
2330,台積電,400000,1.89,9.8
NOW US,ServiceNow公司,230000,1.84,0.3
INTC US,英特爾,300000,1.83,0.3
4979,華星光,1510000,1.66,8.62
TER US,泰瑞達公司,70000,1.58,0.26
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),50000,1.53,0.25
992 HK,LENOVO GROUP LTD,6000000,1.5,1.94
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,170000,1.48,1.91
300757 CH,ROBOTECHNIK INTELLIGENT TE-A,249997,1.45,1.6
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.43,36.16
6515,穎崴科技,100000,1.39,7.2
NET US,Cloudflare公司,70000,1.33,0.22
IFX GY,英飛凌科技股份有限公司,300000,1.19,0.17
SNDK US,晟碟公司（德拉瓦州）,10000,1.03,0.17
5801 JP,古河電氣工業有限公司,500000,0.8,20.12
TWLO US,Twilio公司,55000,0.77,0.13
AEM US,AGNICO EAGLE MINES LTD,60000,0.72,0.12
4180 JP,APPIER GROUP INC,950000,0.54,13.63
NTRA US,那提拉公司,25000,0.5,0.08
AIXA GY,愛思強股份有限公司,170000,0.44,0.06
