code,name,shares,weight,market_value_100m
2330,台積電,265999,14.18,6.58
2454,聯發科技,70101,7.99,3.7
3017,奇鋐科技,103500,7.93,3.68
3037,欣興,246001,6.29,2.92
2383,台光電,50001,5.45,2.53
6223,旺矽科技,39901,4.66,2.16
6274,台燿,138001,4.45,2.06
3443,創意,22050,4.05,1.88
2059,川湖科技,14501,3.86,1.79
3653,健策,25000,3.73,1.73
8046,南電,125000,3.34,1.55
5274,信驊科技,6420,2.75,1.27
2303,聯電,800000,2.66,1.23
6669,緯穎科技服務,55518,2.53,1.17
3711,日月光投資控股,146002,2.2,1.02
3189,景碩科技,102000,2.12,0.98
6805,富世達,37000,2.02,0.94
2308,台達電,46500,1.92,0.89
2408,南亞科技,170000,1.84,0.86
3081,聯亞,28000,1.63,0.76
2345,智邦科技,39000,1.59,0.74
2360,致茂電子,25000,1.24,0.57
8996,高力熱處理工業,37000,1.22,0.57
2449,京元電子,180000,1.21,0.56
2481,強茂,290000,1.09,0.51
6239,力成科技,175000,1.08,0.5
3491,昇達科,30000,1.01,0.47
6187,萬潤,27000,0.7,0.32
3665,貿聯-KY,13000,0.66,0.3
1303,南亞,95000,0.49,0.23
7769,鴻勁精密,4000,0.49,0.23
3264,欣銓科技,91000,0.48,0.22
3008,大立光,3000,0.4,0.19
2368,金像電,16000,0.38,0.18
1560,中砂,16000,0.34,0.16
3026,禾伸堂,17000,0.3,0.14
2801,彰銀,51000,0.03,0.01
9941,裕融企業,260,0.0,0.0
