code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,6.49,1.1
BE US,布魯姆能源公司,365000,5.95,1.0
3037,欣興,2600000,5.64,30.16
SPCX US,太空探索科技公司,550000,4.83,0.82
009150 KS,三星電機,70000,4.59,1054.9
INTC US,英特爾,550399,4.0,0.67
6981 JP,村田製作所有限公司,1350000,3.93,104.8
MU US,美光科技公司,60000,3.81,0.64
2454,聯發科技,380000,3.68,19.7
PANW US,Palo Alto Networks Inc,150000,3.49,0.59
3017,奇鋐科技,510000,3.31,17.7
PLTR US,帕蘭提爾科技公司,275000,3.12,0.53
HOOD US,羅賓漢市場公司,400120,2.91,0.49
2303,聯電,9700000,2.9,15.52
SNOW US,Snowflake公司,130000,2.58,0.44
NVDA US,NVIDIA CORP(輝達公司),175000,2.34,0.39
2383,台光電,250000,2.34,12.55
000660 KS,愛思開海力士公司,25000,2.03,465.5
CRWD US,Crowdstrike控股公司,130754,2.03,0.34
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,220000,1.98,2.62
NOW US,ServiceNow公司,230000,1.92,0.32
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),50000,1.82,0.31
300757 CH,ROBOTECHNIK INTELLIGENT TE-A,334997,1.77,2.0
TWLO US,Twilio公司,100000,1.72,0.29
NET US,Cloudflare公司,82000,1.71,0.29
992 HK,LENOVO GROUP LTD,6000000,1.67,2.22
TER US,泰瑞達公司,70000,1.61,0.27
OKTA US,Okta公司,120000,1.46,0.25
IFX GY,英飛凌科技股份有限公司,300000,1.19,0.18
MSFT US,微軟,40000,1.19,0.2
6997 JP,NIPPON CHEMI-CON CORP,1060000,1.11,29.54
STX US,希捷科技控股公開有限公司,20000,1.09,0.18
2330,台積電,200000,0.93,5.0
IREN US,IREN有限公司,325000,0.91,0.15
COIN US,比特幣基地全球公司,70000,0.82,0.14
285A JP,鎧俠控股公司,37000,0.76,20.19
3081,聯亞,150000,0.75,4.02
SNDK US,晟碟公司（德拉瓦州）,7000,0.75,0.13
5801 JP,古河電氣工業有限公司,500000,0.73,19.5
NTRA US,那提拉公司,25000,0.58,0.1
4180 JP,APPIER GROUP INC,950000,0.54,14.4
4979,華星光,450000,0.5,2.65
