code,name,shares,weight,market_value_100m
2330,台積電,174000,8.89,4.31
2454,聯發科技,74000,8.07,3.91
2383,台光電,72000,7.5,3.64
3017,奇鋐科技,80000,5.86,2.84
6669,緯穎科技服務,128260,5.59,2.71
3653,健策,33000,4.71,2.28
8046,南電,170000,4.35,2.11
2308,台達電,110000,4.33,2.1
6223,旺矽科技,38000,4.24,2.06
3665,貿聯-KY,81000,3.91,1.9
5274,信驊科技,8800,3.6,1.75
2345,智邦科技,85000,3.32,1.61
3711,日月光投資控股,207000,2.98,1.45
3037,欣興,110000,2.69,1.3
2327,國巨*,180000,2.15,1.04
6274,台燿,68000,2.1,1.02
6515,穎崴科技,14000,1.69,0.82
3443,創意,8000,1.41,0.68
6510,精測,20000,1.37,0.66
7769,鴻勁精密,11000,1.29,0.62
2360,致茂電子,26000,1.23,0.6
2344,華邦電子,332000,1.17,0.57
2455,全新,101000,1.15,0.56
2449,京元電子,170850,1.1,0.53
2303,聯電,320000,1.02,0.49
2368,金像電,38000,0.87,0.42
8210,勤誠興業,43000,0.8,0.39
3264,欣銓科技,152000,0.77,0.37
2486,一詮精密,150000,0.72,0.35
8150,南茂科技,280000,0.65,0.31
8996,高力熱處理工業,20000,0.63,0.31
6213,聯茂,50000,0.61,0.3
3189,景碩科技,31000,0.61,0.3
5289,宜鼎國際,22438,0.6,0.29
4958,臻鼎-KY,59000,0.58,0.28
1326,台化,400000,0.55,0.27
2059,川湖科技,2000,0.51,0.25
6187,萬潤,20000,0.49,0.24
7750,新  代,12000,0.49,0.24
6805,富世達,9000,0.47,0.23
3131,弘塑科技,9000,0.45,0.22
3450,聯鈞,40000,0.42,0.21
6147,頎邦,94000,0.41,0.2
8358,金居,35000,0.37,0.18
1560,中砂,15000,0.3,0.15
2467,志聖,27000,0.29,0.14
6531,愛普科技,13000,0.27,0.13
3211,順達,30000,0.23,0.11
3023,信邦,28000,0.18,0.09
2885,元大金,112720,0.16,0.08
3044,健鼎科技,10000,0.11,0.05
6139,亞翔,1000,0.02,0.01
6438,迅得機械,3000,0.01,0.0
2472,立隆電子工業,2000,0.01,0.0
2313,華通,1000,0.0,0.0
