code,name,shares,weight,market_value_100m
PLTR US,帕蘭提爾科技公司,135500,4.77,8.24
HOOD US,羅賓漢市場公司,203000,4.572,7.9
LITE US,魯門特姆控股公司,25500,4.385,7.58
000660 KS,愛思開海力士公司,17254,4.316,7.46
BE US,布魯姆能源公司,85000,4.293,7.42
MU US,美光科技公司,19800,3.895,6.73
SNDK US,晟碟公司（德拉瓦州）,11000,3.668,6.34
3017,奇鋐科技,173000,3.473,6.0
5274,信驊科技,29000,3.402,5.88
2454,聯發科技,111000,3.33,5.76
NVDA US,NVIDIA CORP(輝達公司),80000,3.311,5.72
3026,禾伸堂,659000,2.928,5.06
8046,南電,391000,2.737,4.73
INTC US,英特爾,120000,2.7,4.67
CRWD US,Crowdstrike控股公司,55000,2.65,4.58
SPCX US,太空探索科技公司,94000,2.56,4.42
3653,健策,69000,2.559,4.42
MSFT US,微軟,25000,2.297,3.97
BMNR US,BitMine Immersion技術公司,438640,2.211,3.82
009150 KS,三星電機,10300,2.085,3.6
TSM US,台積電,25000,2.049,3.54
ALAB US,Astera實驗室公司,28000,1.852,3.2
DELL US,戴爾科技公司,18000,1.816,3.14
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),16000,1.805,3.12
3189,景碩科技,337000,1.766,3.05
SNOW US,Snowflake公司,27500,1.69,2.92
AXTI US,AXT公司,125000,1.674,2.89
2360,致茂電子,117000,1.574,2.72
6981 JP,村田製作所有限公司,160000,1.445,2.5
MRVL US,MARVELL TECHNOLOGY INC,28000,1.341,2.32
PANW US,Palo Alto Networks Inc,18300,1.321,2.28
6510,精測,63000,1.267,2.19
COHR US,連貫公司,22800,1.258,2.17
2383,台光電,41000,1.191,2.06
NET US,Cloudflare公司,18100,1.17,2.02
2449,京元電子,613000,1.078,1.86
STX US,希捷科技控股公開有限公司,6000,1.017,1.76
GOOGL US,ALPHABET INC-CL A(Alphabet公司),15000,0.93,1.61
6805,富世達,59000,0.887,1.53
6098 JP,瑞可利控股有限公司,41000,0.828,1.43
AMZN US,亞馬遜公司,18000,0.824,1.42
AEHR US,愛赫測試系統,45000,0.804,1.39
NTRA US,那提拉公司,11000,0.789,1.36
TSLA US,特斯拉公司,11000,0.767,1.33
IREN US,IREN有限公司,81000,0.699,1.21
CRCL US,Circle網路集團公司,20000,0.337,0.58
NOW US,ServiceNow公司,10000,0.258,0.45
NBIS US,尼比厄斯集團公眾有限公司,4500,0.187,0.32
TWLO US,Twilio公司,3500,0.187,0.32
