code,name,shares,weight,market_value_100m
2330,台積電,396000,22.9328,9.9
2454,聯發科技,57500,6.9062,2.98
3711,日月光投資控股,216000,3.4674,1.5
2383,台光電,26000,3.0234,1.31
5274,信驊科技,5440,2.5556,1.1
2885,元大金,1506960,2.4296,1.05
2303,聯電,583000,2.1608,0.93
2382,廣達電腦,266000,2.1042,0.91
3034,聯詠,160000,2.0199,0.87
2347,聯強,862000,1.887,0.81
2892,第一金融控股,2040000,1.8831,0.81
6196,帆宣,147000,1.8694,0.81
2308,台達電,42000,1.8485,0.8
5434,崇越,142000,1.7828,0.77
6257,矽格,306000,1.7508,0.76
4763,濟南大自然新材料股份有限公司,1478000,1.5886,0.69
2027,大成鋼,1423000,1.5361,0.66
2542,興富發,1672000,1.5318,0.66
2890,永豐金融,1387500,1.4479,0.63
2887,台新新光金,1410150,1.403,0.61
3017,奇鋐科技,17000,1.3665,0.59
2395,研華,77000,1.2503,0.54
7769,鴻勁精密,9000,1.2457,0.54
6223,旺矽科技,9500,1.2368,0.53
3260,威剛科技,138000,1.2243,0.53
2883,凱基金控,1297000,1.1822,0.51
8299,群聯電子,23000,1.1801,0.51
8016,矽創,179000,1.1672,0.5
2059,川湖科技,4000,1.148,0.5
2637,慧洋-KY,490000,1.1407,0.49
2436,偉詮電子,691000,1.1141,0.48
2379,瑞昱,62000,1.0929,0.47
6206,飛捷科技股份有限公司,314000,1.011,0.44
2357,華碩,40000,0.8877,0.38
2345,智邦科技,19000,0.8318,0.36
8081,致新,139000,0.8066,0.35
3443,創意,4000,0.7769,0.34
1303,南亞,138000,0.7272,0.31
2360,致茂電子,13000,0.7001,0.3
2317,鴻海精密工業,113000,0.6701,0.29
3293,鈊象電子,28000,0.4728,0.2
3680,家登精密,38000,0.4648,0.2
5904,寶雅國際,278000,0.4559,0.2
3264,欣銓科技,69000,0.4028,0.17
2351,順德,73000,0.3822,0.16
3037,欣興,10000,0.2687,0.12
2301,光寶科技,39000,0.2561,0.11
6691,洋基工程股份有限公司,12600,0.1885,0.08
6515,穎崴科技,1000,0.1389,0.06
3374,精  材,10000,0.1093,0.05
2851,中央再保,92000,0.1022,0.04
3135,凌航科技股份有限公司,13733,0.0506,0.02
2845,遠東國際商業銀行股份有限公司,52173,0.0161,0.01
