code,name,shares,weight,market_value_100m
TSLA US,特斯拉公司,7392,8.73,0.03
SPCX US,太空探索科技公司,12688,6.1,0.02
TEM US,Tempus AI公司,24794,5.95,0.02
CRCL US,Circle網路集團公司,17399,5.12,0.02
HOOD US,羅賓漢市場公司,12709,4.91,0.02
TWST US,Twist Bioscience Corp,9575,4.9,0.02
TXG US,10X Genomics Inc,18540,4.65,0.01
COIN US,比特幣基地全球公司,7397,4.62,0.01
CRSP US,CRISPR治療公司,21782,4.0,0.01
SHOP US,Shopify公司,8253,3.79,0.01
PLTR US,帕蘭提爾科技公司,6058,3.48,0.01
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),1750,3.39,0.01
TSM US,台積電,1765,2.48,0.01
AMZN US,亞馬遜公司,3097,2.45,0.01
BLSH US,Bullish,19336,2.45,0.01
BMNR US,BitMine Immersion技術公司,27323,2.44,0.01
NVDA US,NVIDIA CORP(輝達公司),3287,2.34,0.01
ILMN US,伊魯米納公司,2372,1.82,0.01
NTRA US,那提拉公司,1477,1.79,0.01
BEAM US,光束治療公司,18142,1.46,0.0
GOOG US,Alphabet公司 Class C,1323,1.43,0.0
WGS US,GeneDx控股公司,4975,1.4,0.0
XYZ US,布洛克公司,5202,1.25,0.0
NET US,Cloudflare公司,1123,1.23,0.0
CRWV US,CoreWeave Inc,4387,1.18,0.0
CBRS US,Cerebras Systems Inc,1655,1.09,0.0
SNOW US,Snowflake公司,972,1.02,0.0
DE US,迪爾,451,0.99,0.0
AVGO US,博通公司,807,0.91,0.0
GOOGL US,ALPHABET INC-CL A(Alphabet公司),732,0.8,0.0
LLY US,禮來公司,215,0.78,0.0
XE US,X-Energy Inc,15126,0.77,0.0
META US,Meta平台公司,320,0.73,0.0
ACHR US,阿徹航空公司,40714,0.72,0.0
KTOS US,克瑞拓斯安全防衛公司,4883,0.71,0.0
RXRX US,利可迅生技公司,50834,0.64,0.0
TER US,泰瑞達公司,491,0.61,0.0
NTLA US,英特利亞治療公司,14372,0.57,0.0
SOFI US,索菲科技公司,8160,0.44,0.0
VCYT US,Veracyte公司,814,0.11,0.0
BWXT US,BWX科技股份有限公司,108,0.05,0.0
CERS US,Cerus公司,1209,0.01,0.0
