code,name,shares,weight,market_value_100m
2454,聯發科技,18500,6.44,0.96
2330,台積電,33999,5.74,0.84
3017,奇鋐科技,23000,5.39,0.78
3037,欣興,53000,4.15,0.59
6669,緯穎科技服務,26768,3.8,0.57
2542,興富發,1350000,3.6,0.53
2368,金像電,46000,3.54,0.48
2303,聯電,323000,3.49,0.52
2308,台達電,22900,2.94,0.44
2383,台光電,8000,2.71,0.39
3653,健策,6000,2.6,0.35
2408,南亞科技,73000,2.54,0.36
6274,台燿,24000,2.37,0.35
6223,旺矽科技,6000,2.28,0.32
2801,彰銀,1165000,2.19,0.32
5434,崇越,58000,2.12,0.31
3045,台灣大哥,250000,2.08,0.31
2357,華碩,30000,1.94,0.29
8996,高力熱處理工業,18000,1.87,0.3
2317,鴻海精密工業,100000,1.73,0.26
8046,南電,21000,1.72,0.24
3189,景碩科技,27000,1.65,0.24
2395,研華,34000,1.61,0.24
6805,富世達,9000,1.58,0.23
3711,日月光投資控股,33000,1.54,0.23
2449,京元電子,75000,1.54,0.23
2376,技嘉,55000,1.36,0.2
9802,鈺齊國際,312000,1.35,0.2
6239,力成科技,67000,1.3,0.19
3081,聯亞,7000,1.27,0.2
2360,致茂電子,8000,1.26,0.2
1303,南亞,81000,1.24,0.19
2481,強茂,96000,1.12,0.17
2891,中國信託金融控股,240000,1.12,0.17
3491,昇達科,10000,1.06,0.15
7769,鴻勁精密,2500,1.01,0.15
6187,萬潤,11000,0.89,0.13
2345,智邦科技,7000,0.89,0.13
3008,大立光,2000,0.84,0.13
9941,裕融企業,153200,0.82,0.12
3264,欣銓科技,44000,0.75,0.12
3443,創意,1000,0.57,0.08
2344,華邦電子,40000,0.47,0.07
6488,環球晶,7000,0.45,0.07
2059,川湖科技,500,0.42,0.06
1560,中砂,6000,0.39,0.06
3231,緯創資通,30000,0.36,0.05
2382,廣達電腦,10000,0.23,0.03
3665,貿聯-KY,1000,0.16,0.02
1216,統一企業,20000,0.1,0.02
