code,name,shares,weight,market_value_100m
3017,奇鋐科技,803000,7.6672,23.61
3665,貿聯-KY,865000,6.6579,20.5
3653,健策,427000,6.1711,19.0
2454,聯發科技,480000,6.1109,18.82
6223,旺矽科技,273000,5.5857,17.2
3037,欣興,1570000,4.9612,15.28
3443,創意,334000,4.8596,14.96
2345,智邦科技,529000,4.1404,12.75
6669,緯穎科技服務,195000,3.9676,12.22
8046,南電,1039000,3.7286,11.48
2383,台光電,212000,3.6525,11.25
2368,金像電,1127000,3.6052,11.1
2344,華邦電子,5896000,3.2744,10.08
7769,鴻勁精密,120000,2.5234,7.77
6510,精測,245000,2.2557,6.95
7734,印能科技,189000,2.0808,6.41
5274,信驊科技,36300,1.9746,6.08
3131,弘塑科技,222000,1.7195,5.29
2308,台達電,294000,1.6041,4.94
6274,台燿,306000,1.5205,4.68
3008,大立光,101000,1.517,4.67
2059,川湖科技,42000,1.3776,4.24
2330,台積電,179000,1.3748,4.23
2408,南亞科技,849000,1.2656,3.9
3081,聯亞,158400,1.2217,3.76
3026,禾伸堂,580000,1.117,3.44
8996,高力熱處理工業,282000,1.0394,3.2
8028,昇陽半導體,889000,0.7925,2.44
6187,萬潤,198000,0.7555,2.33
8210,勤誠興業,168000,0.6738,2.07
2449,京元電子,832650,0.6733,2.07
3583,辛耘,274000,0.6558,2.02
3711,日月光投資控股,323000,0.6241,1.92
6805,富世達,101000,0.5773,1.78
6831,邁科科技,250000,0.5326,1.64
6515,穎崴科技,23000,0.506,1.56
6442,光紅建聖,70000,0.3216,0.99
6488,環球晶,110000,0.3115,0.96
6526,達發,146000,0.302,0.93
4749,新應材,95000,0.2539,0.78
5347,世界先進,211000,0.1038,0.32
4576,大銀微系統,72000,0.051,0.16
2303,聯電,78000,0.0307,0.09
3163,波若威,13300,0.0306,0.09
3264,欣銓科技,34000,0.0233,0.07
8021,尖點,10000,0.0135,0.04
3661,世芯-KY,1000,0.0118,0.04
8299,群聯電子,1000,0.0065,0.02
3533,嘉澤端子工業,1000,0.0063,0.02
1590,亞德客-KY,1000,0.005,0.02
