code,name,shares,weight,market_value_100m
2330,台積電,12680000,16.69,299.88
3017,奇鋐科技,3450000,5.65,101.43
2303,聯電,79000000,5.34,95.98
3037,欣興,8460000,4.58,82.32
2383,台光電,1495000,4.41,79.31
2454,聯發科技,2000000,4.36,78.4
2344,華邦電子,42300000,4.03,72.33
6223,旺矽科技,1050000,3.68,66.15
2345,智邦科技,2307000,3.09,55.6
2308,台達電,3040000,2.84,51.07
3653,健策,1030000,2.55,45.84
2327,國巨*,8000000,2.54,45.6
3711,日月光投資控股,7500000,2.48,44.62
3189,景碩科技,4250000,2.02,36.25
6669,緯穎科技服務,500000,1.74,31.32
5274,信驊科技,184500,1.72,30.9
4958,臻鼎-KY,6154000,1.65,29.66
3665,貿聯-KY,1200000,1.58,28.44
6274,台燿,1680000,1.43,25.7
3533,嘉澤端子工業,1240000,1.36,24.43
6488,環球晶,2646000,1.28,23.07
3443,創意,510000,1.27,22.85
8046,南電,1750000,1.08,19.34
8996,高力熱處理工業,1600000,1.01,18.16
2360,致茂電子,897000,0.99,17.72
7769,鴻勁精密,260000,0.94,16.84
6239,力成科技,5330000,0.8,14.36
6805,富世達,700000,0.69,12.32
3008,大立光,260000,0.67,12.03
1560,中砂,1500000,0.58,10.39
2337,旺宏,7498000,0.54,9.67
2317,鴻海精密工業,3200000,0.47,8.46
3211,順達,2000000,0.4,7.13
3583,辛耘,900000,0.37,6.63
3450,聯鈞,1200000,0.33,5.9
8358,金居,1312000,0.28,5.04
2049,上銀科技,1010000,0.2,3.66
4966,譜瑞-KY,580000,0.2,3.51
6442,光紅建聖,225000,0.18,3.18
2404,漢唐,250000,0.16,2.92
1303,南亞,1000000,0.1,1.78
2481,強茂,1100000,0.09,1.53
3264,欣銓科技,700000,0.08,1.48
2455,全新,336000,0.07,1.25
6415,矽力杰,300000,0.07,1.33
1717,長興,1250000,0.05,0.83
6285,啟碁科技,350000,0.05,0.86
8299,群聯電子,1000,0.0,0.02
6196,帆宣,1000,0.0,0.01
5347,世界先進,1000,0.0,0.0
