code,name,shares,weight,market_value_100m
6669,緯穎科技服務,13500,6.55,0.96
2330,台積電,40999,6.2,0.99
3017,奇鋐科技,26000,5.49,0.89
2368,金像電,46000,3.49,0.54
2383,台光電,10000,3.49,0.55
9941,裕融企業,673200,3.34,0.54
1303,南亞,200000,2.91,0.48
3045,台灣大哥,390000,2.79,0.45
3037,欣興,46000,2.77,0.46
2308,台達電,24000,2.77,0.44
2357,華碩,43000,2.69,0.43
2059,川湖科技,3000,2.63,0.43
2886,兆豐金,870000,2.61,0.42
8436,大江生醫,364000,2.6,0.42
6274,台燿,28000,2.51,0.4
3653,健策,6000,2.19,0.36
2454,聯發科技,8000,2.14,0.31
2395,研華,44000,1.94,0.3
5434,崇越,58000,1.94,0.3
2317,鴻海精密工業,120000,1.9,0.31
2880,華南金控,656500,1.71,0.27
2404,漢唐,25000,1.7,0.28
7769,鴻勁精密,4500,1.64,0.26
2408,南亞科技,50000,1.6,0.27
8046,南電,21000,1.59,0.26
3189,景碩科技,27000,1.46,0.24
6187,萬潤,15000,1.28,0.2
6805,富世達,9000,1.27,0.21
2376,技嘉,55000,1.22,0.2
2303,聯電,145000,1.19,0.19
6239,力成科技,67000,1.18,0.19
2345,智邦科技,8000,1.09,0.16
3081,聯亞,5000,1.06,0.18
3231,緯創資通,90000,1.01,0.16
2891,中國信託金融控股,240000,0.99,0.16
2801,彰銀,615000,0.96,0.15
8996,高力熱處理工業,13000,0.95,0.15
2481,強茂,96000,0.93,0.15
6488,環球晶,15000,0.92,0.15
2382,廣達電腦,40000,0.85,0.14
6223,旺矽科技,2000,0.67,0.1
3491,昇達科,7000,0.64,0.1
2449,京元電子,30000,0.52,0.08
2360,致茂電子,4000,0.5,0.08
2344,華邦電子,40000,0.44,0.07
3661,世芯-KY,1000,0.26,0.04
3665,貿聯-KY,1000,0.14,0.02
1216,統一企業,20000,0.09,0.02
