code,name,shares,weight,market_value_100m
2330,台積電,308000,22.0818,7.52
2454,聯發科技,51500,6.5295,2.22
3711,日月光投資控股,196000,3.513,1.2
2383,台光電,18000,2.983,1.02
2303,聯電,722000,2.8109,0.96
5274,信驊科技,4840,2.4347,0.83
2382,廣達電腦,223000,2.2409,0.76
2379,瑞昱,98000,2.1424,0.73
2885,元大金,1073960,2.1048,0.72
3034,聯詠,128000,2.0761,0.71
2308,台達電,36000,1.9728,0.67
2441,超豐,527000,1.8504,0.63
6196,帆宣,119000,1.7728,0.6
6139,亞翔,78000,1.7647,0.6
2845,遠東國際商業銀行股份有限公司,4366000,1.7511,0.6
4763,濟南大自然新材料股份有限公司,1175000,1.7262,0.59
2059,川湖科技,4000,1.6631,0.57
2458,義隆,407000,1.6503,0.56
5434,崇越,104000,1.6501,0.56
2301,光寶科技,184000,1.6246,0.55
2395,研華,76000,1.5877,0.54
3702,大聯大,532000,1.571,0.53
3135,凌航科技股份有限公司,301732,1.5338,0.52
3264,欣銓科技,188000,1.3119,0.45
3260,威剛科技,108000,1.3074,0.44
2428,興勤電子工業,156000,1.1734,0.4
2637,慧洋-KY,410000,1.1517,0.39
3017,奇鋐科技,11000,1.1022,0.38
6223,旺矽科技,6500,1.0333,0.35
2890,永豐金融,828500,1.0103,0.34
2439,美律,426000,0.9838,0.33
8081,致新,114000,0.8692,0.3
2345,智邦科技,12000,0.7775,0.26
1303,南亞,112000,0.7717,0.26
2317,鴻海精密工業,95000,0.7146,0.24
2347,聯強,272000,0.6873,0.23
2887,台新新光金,562150,0.6657,0.23
3037,欣興,23000,0.6562,0.22
2360,致茂電子,11000,0.6561,0.22
2351,順德,81000,0.5379,0.18
6491,晶碩,46000,0.5359,0.18
3443,創意,3000,0.5285,0.18
5904,寶雅國際,232000,0.501,0.17
3293,鈊象電子,23000,0.4805,0.16
4904,遠傳電信,156000,0.463,0.16
2027,大成鋼,307000,0.4492,0.15
8271,宇瞻科技,37000,0.2457,0.08
6257,矽格,37000,0.2408,0.08
6691,洋基工程股份有限公司,12600,0.2336,0.08
8016,矽創,23000,0.2011,0.07
6446,藥華醫藥,2000,0.077,0.03
5871,中租-KY,10800,0.0362,0.01
