code,name,shares,weight,market_value_100m
2330,台積電,292999,14.4,7.05
3017,奇鋐科技,105500,7.26,3.61
2383,台光電,59001,6.71,3.24
2059,川湖科技,21001,5.99,2.98
3037,欣興,284001,5.56,2.84
2454,聯發科技,58001,5.05,2.28
6274,台燿,168000,4.91,2.41
6669,緯穎科技服務,28000,4.4,1.99
8046,南電,174000,4.3,2.14
6223,旺矽科技,32901,3.59,1.69
2408,南亞科技,315000,3.29,1.71
3653,健策,25000,2.97,1.5
2308,台達電,68499,2.58,1.26
3443,創意,19050,2.3,1.16
5274,信驊科技,6420,2.22,1.03
2345,智邦科技,49000,2.18,1.0
1303,南亞,460000,2.18,1.12
3189,景碩科技,95000,1.67,0.83
3081,聯亞,23000,1.59,0.81
6805,富世達,30000,1.38,0.69
7769,鴻勁精密,11000,1.3,0.65
6187,萬潤,39000,1.08,0.52
2303,聯電,380000,1.02,0.49
3711,日月光投資控股,82002,1.01,0.48
6239,力成科技,175000,1.0,0.5
2481,強茂,290000,0.92,0.46
8996,高力熱處理工業,36000,0.85,0.42
6488,環球晶,41000,0.82,0.41
2360,致茂電子,16000,0.66,0.31
3665,貿聯-KY,13000,0.61,0.28
3491,昇達科,20000,0.6,0.28
2449,京元電子,100000,0.56,0.26
2368,金像電,16000,0.4,0.19
3045,台灣大哥,151000,0.35,0.17
3661,世芯-KY,4000,0.34,0.17
3231,緯創資通,51000,0.19,0.09
2886,兆豐金,100000,0.1,0.05
2404,漢唐,1000,0.02,0.01
9941,裕融企業,13260,0.02,0.01
8436,大江生醫,3000,0.01,0.0
2317,鴻海精密工業,1000,0.01,0.0
