code,name,shares,weight,market_value_100m
3008,大立光,20000,7.88,1.53
2330,台積電,45000,5.71,1.08
3491,昇達科,72000,5.54,0.99
2455,全新,200000,5.45,1.05
6669,緯穎科技服務,38776,5.27,2.75
3017,奇鋐科技,28000,4.96,0.96
3653,健策,15000,4.59,0.9
3081,聯亞,25000,4.45,0.88
3529,力旺電子,27000,3.71,0.65
2059,川湖科技,5000,3.68,0.71
8996,高力熱處理工業,60000,3.67,0.7
2383,台光電,12000,3.52,0.66
2454,聯發科技,15000,3.37,0.59
3665,貿聯-KY,27000,3.25,0.59
6223,旺矽科技,10000,2.81,0.51
8358,金居,100000,2.73,0.53
2408,南亞科技,100000,2.69,0.54
3037,欣興,53000,2.68,0.53
3450,聯鈞,80000,2.6,0.5
4958,臻鼎-KY,89000,2.48,0.45
8046,南電,36000,2.29,0.44
5347,世界先進,265000,2.12,0.41
6274,台燿,25000,1.88,0.36
4749,新應材,45000,1.87,0.36
2486,一詮精密,100000,1.44,0.28
3711,日月光投資控股,44000,1.4,0.26
2368,金像電,20000,1.27,0.23
1560,中砂,31000,1.2,0.21
1519,華城電機,9000,0.36,0.07
