code,name,shares,weight,market_value_100m
2330,台積電,38000,5.37,0.92
2454,聯發科技,18000,4.09,0.66
2308,台達電,34000,3.78,0.62
6669,緯穎科技服務,11000,3.57,0.55
2383,台光電,11000,3.33,0.53
2412,中華電信,400000,3.27,0.56
3045,台灣大哥,491000,3.26,0.55
3231,緯創資通,290000,2.81,0.48
3037,欣興,52000,2.79,0.43
8046,南電,36000,2.78,0.43
5434,崇越,78000,2.6,0.43
2912,統一超,170000,2.41,0.41
2360,致茂電子,19000,2.39,0.38
2317,鴻海精密工業,150000,2.23,0.38
5876,上海商銀,820000,2.18,0.37
2376,技嘉,105000,2.16,0.36
2345,智邦科技,16000,2.16,0.36
2886,兆豐金,750000,2.14,0.36
2368,金像電,38000,2.11,0.37
2395,研華,55000,1.94,0.31
2357,華碩,43000,1.92,0.33
2603,長榮海運,150000,1.83,0.31
3702,大聯大,260000,1.81,0.31
2404,漢唐,25000,1.74,0.29
7769,鴻勁精密,4500,1.7,0.29
2880,華南金控,650000,1.58,0.27
5904,寶雅國際,41000,1.53,0.26
6274,台燿,19000,1.52,0.23
1477,聚陽實業,120000,1.52,0.26
2891,中國信託金融控股,400000,1.51,0.26
2059,川湖科技,3000,1.44,0.24
3017,奇鋐科技,10000,1.34,0.23
3665,貿聯-KY,10000,1.25,0.2
2356,英業達,330000,1.2,0.2
2382,廣達電腦,61000,1.19,0.2
6257,矽格,80000,1.06,0.18
1216,統一企業,220000,1.0,0.17
1303,南亞,70000,0.86,0.14
6488,環球晶,8000,0.59,0.1
4904,遠傳電信,90000,0.55,0.09
2408,南亞科技,20000,0.53,0.08
5347,世界先進,50000,0.51,0.09
2303,聯電,60000,0.49,0.08
