code,name,shares,weight,market_value_100m
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,6.16,1.12
MU US,美光科技公司,108569,5.81,1.05
AMAT US,應用材料,135000,4.2,0.76
009150 KS,三星電機,83000,4.12,1100.58
BE US,布魯姆能源公司,310000,3.87,0.7
285A JP,鎧俠控股公司,180000,3.73,109.91
6981 JP,村田製作所有限公司,1250000,3.39,100.01
2383,台光電,410000,3.37,19.8
3037,欣興,2400000,3.37,19.8
2330,台積電,750000,3.08,18.07
SNDK US,晟碟公司（德拉瓦州）,35000,3.07,0.56
2454,聯發科技,445000,2.78,16.33
IFX GY,英飛凌科技股份有限公司,625000,2.66,0.42
LITE US,魯門特姆控股公司,57000,2.63,0.48
8035 JP,TOKYO ELECTRON LTD,110000,2.49,73.23
CRDO US,Credo科技集團控股有限公司,200000,2.47,0.45
6976 JP,TAIYO YUDEN CO LTD,600000,2.39,70.47
3436 JP,SUMCO CORP,1572000,2.08,61.31
2327,國巨*,1800000,2.05,12.06
3711,日月光投資控股,1800000,1.94,11.39
KLAC US,科磊公司,160000,1.92,0.35
6920 JP,LASERTEC CORP,130000,1.88,55.47
TSEM US,TOWER SEMICONDUCTOR LTD,131825,1.82,0.33
FTNT US,防特網公司,200000,1.74,0.32
STM US,STMICROELECTRONICS NV-NY SHS,475000,1.71,0.31
PANW US,Palo Alto Networks Inc,90000,1.7,0.31
NOW US,ServiceNow公司,270000,1.52,0.28
VECO US,VEECO INSTRUMENTS INC,500000,1.52,0.28
6871 JP,MICRONICS JAPAN CO LTD,300000,1.52,44.91
WDC US,威騰電子公司,50000,1.51,0.27
MRVL US,MARVELL TECHNOLOGY INC,130000,1.49,0.27
6223,旺矽科技,145000,1.45,8.52
2303,聯電,6000000,1.37,8.07
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.34,39.53
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,0.65,0.79
2308,台達電,175000,0.55,3.21
AIXA GY,愛思強股份有限公司,200000,0.53,0.08
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,599909,0.53,0.65
3017,奇鋐科技,115000,0.45,2.67
3665,貿聯-KY,126000,0.43,2.52
4062 JP,揖斐電有限公司,60000,0.35,10.45
AEHR US,AEHR TEST SYSTEMS,10459,0.06,0.01
