code,name,shares,weight,market_value_100m
2330,台積電,4100000,12.627,98.4
2383,台光電,1300000,8.55,66.62
2408,南亞科技,12400000,7.089,55.24
2327,國巨*,7500000,6.766,52.73
8046,南電,3000000,5.024,39.15
3037,欣興,4250000,4.947,38.55
2454,聯發科技,1000000,4.941,38.5
6223,旺矽科技,600000,4.62,36.0
2345,智邦科技,1500000,4.398,34.27
2059,川湖科技,400000,4.171,32.5
6274,台燿,2100000,3.651,28.45
3711,日月光投資控股,4200000,3.536,27.55
6669,緯穎科技服務,450000,3.176,24.75
3189,景碩科技,3000000,3.064,23.88
7769,鴻勁精密,360000,2.959,23.06
8299,群聯電子,1100000,2.703,21.07
3017,奇鋐科技,860000,2.5,19.48
3026,禾伸堂,2700000,2.297,17.9
2303,聯電,10000000,1.784,13.9
6515,穎崴科技,210000,1.752,13.65
5274,信驊科技,80500,1.602,12.49
3665,貿聯-KY,560000,1.52,11.84
2308,台達電,610000,1.472,11.47
1303,南亞,4800000,1.281,9.98
2404,漢唐,800000,1.206,9.4
6488,環球晶,300000,0.477,3.72
2368,金像電,9000,0.011,0.08
4958,臻鼎-KY,9000,0.006,0.05
3653,健策,1000,0.004,0.04
2382,廣達電腦,9000,0.004,0.03
2449,京元電子,9000,0.003,0.03
6510,精測,1000,0.003,0.03
2317,鴻海精密工業,9000,0.003,0.02
2360,致茂電子,1000,0.003,0.02
2313,華通,9253,0.002,0.02
2603,長榮海運,9000,0.002,0.02
5347,世界先進,9000,0.002,0.02
3231,緯創資通,9000,0.002,0.01
2337,旺宏,9000,0.002,0.01
2881,富邦金融控股,9000,0.001,0.01
8996,高力熱處理工業,1000,0.001,0.01
2882,國泰金,9000,0.001,0.01
1519,華城電機,1000,0.001,0.01
2885,元大金,9000,0.001,0.01
2891,中國信託金融控股,9000,0.001,0.01
2886,兆豐金,9000,0.001,0.0
3044,健鼎科技,1000,0.001,0.0
2880,華南金控,9000,0.0,0.0
2883,凱基金控,9000,0.0,0.0
3036,文曄,1000,0.0,0.0
