code,name,shares,weight,market_value_100m
TPEIR GA,Piraeus Bank SA,700000,6.943,2.62
ABN NA,荷蘭銀行公眾有限公司,130000,5.084,1.92
LLOY LN,勞埃德銀行集團,3700000,4.997,1.89
NWG LN,國民西敏集團公開有限公司,500000,4.186,1.58
BARC LN,巴克萊集團,700000,4.176,1.58
STAN LN,渣打集團有限公司,140000,3.569,1.35
GLE FP,法國興業銀行股份有限公司,43000,3.544,1.34
BAC US,美國銀行,65000,3.495,1.32
BMPS IM,義大利西恩那銀行股份公司,300000,3.444,1.3
BNP FP,法國巴黎銀行有限責任公司,31000,3.437,1.3
BAMI IM,BPM銀行股份公司,200000,3.196,1.21
UNI IM,Unipol保險股份公司,110000,3.03,1.14
UCG IM,裕信銀行,35000,2.909,1.1
JPM US,摩根大通銀行,9000,2.731,1.03
UBS US,瑞銀集團公司,58000,2.633,0.99
7167 JP,Mebuki金融集團公司,300000,2.442,0.92
AMUN FP,東方匯理資產管理有限責任公司,25000,2.397,0.9
SDLF LN,標準人壽公開有限公司,220000,2.357,0.89
INGA NA,荷蘭國際集團,78446,2.356,0.89
BNY US,紐約梅隆銀行,17000,2.285,0.86
7182 JP,日本郵政銀行有限公司,120000,2.043,0.77
HSBA LN,匯豐控股有限公司,110000,2.035,0.77
PFG US,信安金融保險集團,20000,1.981,0.75
ETE GA,希臘國家銀行,120000,1.958,0.74
V US,威士卡,6200,1.951,0.74
MRX US,馬雷克斯集團有限公司,35000,1.928,0.73
USB US,美國合眾銀行,35000,1.926,0.73
IBKR US,盈透證券集團公司,24000,1.812,0.68
8331 JP,千葉銀行有限公司,125000,1.794,0.68
LGEN LN,法通保險集團公開有限公司,500000,1.76,0.66
AV/ LN,英傑華保險,185000,1.503,0.57
8377 JP,北北金融集團公司,35000,1.451,0.55
8309 JP,三井住友信託集團公司,162000,1.446,0.55
AJG US,Arthur J Gallagher & Co,6400,1.365,0.51
ISP IM,聯合聖保羅銀行,200000,1.328,0.5
8308 JP,Resona控股公司,100000,1.233,0.47
8411 JP,瑞穗金融集團,21500,0.955,0.36
7180 JP,九州金融集團公司,100000,0.815,0.31
