code,name,shares,weight,market_value_100m
2330,台積電,663000,8.45,15.38
2454,聯發科技,279000,5.93,10.78
2059,川湖科技,91000,4.75,8.64
2383,台光電,152000,4.29,7.81
2308,台達電,404000,3.6,6.54
3037,欣興,563000,2.86,5.2
3081,聯亞,237600,2.57,4.67
2408,南亞科技,1039000,2.49,4.53
7769,鴻勁精密,73000,2.48,4.52
6223,旺矽科技,76000,2.46,4.48
1303,南亞,2416000,2.26,4.12
8299,群聯電子,218000,2.18,3.97
2317,鴻海精密工業,1569000,2.16,3.92
6515,穎崴科技,55000,1.99,3.62
2368,金像電,393000,1.94,3.53
3017,奇鋐科技,134000,1.91,3.48
2345,智邦科技,147000,1.87,3.41
6669,緯穎科技服務,52000,1.77,3.23
2382,廣達電腦,987000,1.63,2.97
2360,致茂電子,148000,1.57,2.85
3653,健策,69000,1.57,2.86
5274,信驊科技,18300,1.56,2.84
6274,台燿,187000,1.38,2.51
3443,創意,59000,1.34,2.45
3036,文曄,1147000,1.34,2.44
2891,中國信託金融控股,3711000,1.32,2.4
3711,日月光投資控股,400000,1.29,2.34
2376,技嘉,694000,1.27,2.3
5904,寶雅國際,312450,1.24,0.22
8046,南電,203000,1.17,2.12
3231,緯創資通,1041000,1.12,2.03
3293,鈊象電子,252000,1.07,1.95
2327,國巨*,345000,1.07,1.95
8996,高力熱處理工業,181000,1.02,1.86
2344,華邦電子,1153000,0.99,1.81
3529,力旺電子,65000,0.92,1.67
2884,玉山金融控股,4362622,0.91,1.66
8210,勤誠興業,139000,0.88,1.6
3008,大立光,36000,0.86,1.57
6213,聯茂,482000,0.82,1.49
4958,臻鼎-KY,335000,0.82,1.49
3189,景碩科技,185000,0.78,1.42
3044,健鼎科技,345000,0.74,1.35
3264,欣銓科技,650000,0.69,1.26
6831,邁科科技,182000,0.62,1.12
6805,富世達,54000,0.47,0.86
3665,貿聯-KY,32336,0.41,0.74
3026,禾伸堂,134000,0.37,0.67
6442,光紅建聖,38000,0.29,0.53
3533,嘉澤端子工業,13000,0.14,0.26
