code,name,shares,weight,market_value_100m
2330,台積電,11959000,9.3,277.45
2383,台光電,4863000,8.38,249.96
2454,聯發科技,5448000,7.06,210.57
3037,欣興,20210000,6.26,186.74
6669,緯穎科技服務,2708000,5.63,168.03
3017,奇鋐科技,5801000,5.06,150.83
2345,智邦科技,6419000,4.99,148.92
6223,旺矽科技,2443000,4.83,144.14
2327,國巨*,25437000,4.83,143.97
3665,貿聯-KY,5130848,3.96,118.01
2303,聯電,87718000,3.48,103.95
8046,南電,9519000,3.33,99.47
3653,健策,2375000,3.3,98.44
2308,台達電,5932000,3.22,96.1
3711,日月光投資控股,16327000,3.2,95.51
6274,台燿,5499000,2.47,73.69
5274,信驊科技,454900,2.36,70.51
2368,金像電,7579000,2.28,67.98
6805,富世達,1957000,1.04,31.12
2449,京元電子,11295450,0.93,27.73
8210,勤誠興業,2297000,0.89,26.42
6187,萬潤,1334000,0.49,14.54
2360,致茂電子,472000,0.3,9.09
4979,華星光,1874000,0.28,8.39
1590,亞德客-KY,528000,0.25,7.52
4958,臻鼎-KY,1682000,0.25,7.47
6510,精測,261000,0.24,7.29
6515,穎崴科技,93000,0.2,6.11
6278,台表科,3250000,0.17,4.97
8996,高力熱處理工業,412000,0.14,4.24
2408,南亞科技,940000,0.14,4.1
6271,同欣電,2224000,0.13,3.99
2049,上銀科技,1080000,0.12,3.59
6191,精成科,3988000,0.11,3.31
3264,欣銓科技,1508000,0.1,2.92
3376,新日興,1741000,0.1,3.13
4966,譜瑞-KY,140000,0.03,0.82
2002,中鋼,5163000,0.03,0.97
8358,金居,1000,0.0,0.0
3661,世芯-KY,1000,0.0,0.03
3443,創意,1000,0.0,0.04
2439,美律,1000,0.0,0.0
3008,大立光,1000,0.0,0.04
2382,廣達電腦,1000,0.0,0.0
3533,嘉澤端子工業,1000,0.0,0.02
6488,環球晶,1000,0.0,0.01
2313,華通,1000,0.0,0.0
8150,南茂科技,1000,0.0,0.0
2317,鴻海精密工業,1000,0.0,0.0
5347,世界先進,1000,0.0,0.0
2481,強茂,5000,0.0,0.01
