code,name,shares,weight,market_value_100m
2330,台積電,314999,15.05,7.31
2383,台光電,76000,8.04,3.91
2454,聯發科技,93001,7.39,3.59
3037,欣興,334001,6.35,3.09
3017,奇鋐科技,96500,5.16,2.51
2345,智邦科技,107000,5.11,2.48
8046,南電,236000,5.07,2.47
6223,旺矽科技,38901,4.72,2.3
6274,台燿,158000,4.35,2.12
2059,川湖科技,21001,4.1,1.99
3711,日月光投資控股,261002,3.14,1.53
6669,緯穎科技服務,21000,2.68,1.3
2408,南亞科技,284000,2.55,1.24
5274,信驊科技,7920,2.53,1.23
2308,台達電,74499,2.48,1.21
2360,致茂電子,53000,2.1,1.02
3665,貿聯-KY,37000,1.75,0.85
2327,國巨*,139000,1.62,0.79
3443,創意,19050,1.62,0.79
7769,鴻勁精密,11000,1.4,0.68
6515,穎崴科技,8000,1.08,0.53
3231,緯創資通,251000,1.01,0.49
6239,力成科技,175000,0.92,0.45
3653,健策,7000,0.6,0.29
2344,華邦電子,150000,0.48,0.24
4958,臻鼎-KY,43000,0.39,0.19
3036,文曄,90000,0.39,0.19
2317,鴻海精密工業,40000,0.21,0.1
2886,兆豐金,100000,0.1,0.05
3081,聯亞,1000,0.04,0.02
2449,京元電子,4000,0.02,0.01
2404,漢唐,1000,0.02,0.01
3045,台灣大哥,2000,0.0,0.0
2412,中華電信,1,0.0,0.0
2467,志聖,10,0.0,0.0
