code,name,shares,weight,market_value_100m
MU US,美光科技公司,123569,5.95,1.03
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,5.76,0.99
AMAT US,應用材料,135000,4.06,0.7
3037,欣興,2600000,4.02,22.49
2383,台光電,445000,3.96,22.16
6981 JP,村田製作所有限公司,1350000,3.58,96.67
LITE US,魯門特姆控股公司,77000,3.48,0.6
285A JP,鎧俠控股公司,180000,3.27,88.49
009150 KS,三星電機,70000,3.27,807.1
WDC US,威騰電子公司,105000,3.21,0.55
2330,台積電,750000,3.18,17.77
2454,聯發科技,445000,3.11,17.4
CRDO US,Credo科技集團控股有限公司,225000,2.85,0.49
BE US,布魯姆能源公司,210000,2.66,0.46
IFX GY,英飛凌科技股份有限公司,625000,2.57,0.38
TSEM US,TOWER SEMICONDUCTOR LTD,186825,2.54,0.44
MRVL US,MARVELL TECHNOLOGY INC,205000,2.3,0.4
8035 JP,TOKYO ELECTRON LTD,110000,2.24,60.49
SNDK US,晟碟公司（德拉瓦州）,28000,2.09,0.36
PANW US,Palo Alto Networks Inc,100000,2.01,0.35
6223,旺矽科技,190000,1.97,11.03
3711,日月光投資控股,1800000,1.96,10.98
3665,貿聯-KY,520000,1.95,10.89
6871 JP,MICRONICS JAPAN CO LTD,370000,1.9,51.28
NOW US,ServiceNow公司,270000,1.79,0.31
6976 JP,TAIYO YUDEN CO LTD,450000,1.65,44.62
SNOW US,Snowflake公司,90000,1.61,0.28
2327,國巨*,1550000,1.53,8.56
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.51,40.93
MPWR US,芯源系統有限公司,18000,1.4,0.24
LMT US,LOCKHEED MARTIN CORP,38000,1.29,0.22
6920 JP,LASERTEC CORP,65000,0.98,26.59
FTNT US,防特網公司,100000,0.95,0.16
VECO US,VEECO INSTRUMENTS INC,310000,0.92,0.16
2308,台達電,320000,0.9,5.06
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,899909,0.88,1.03
AEHR US,AEHR TEST SYSTEMS,140344,0.75,0.13
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,0.55,0.64
2303,聯電,2500000,0.53,2.95
3017,奇鋐科技,115000,0.52,2.93
AIXA GY,愛思強股份有限公司,200000,0.5,0.07
4062 JP,揖斐電有限公司,60000,0.34,9.32
