code,name,shares,weight,market_value_100m
2330,台積電,319999,16.08,7.33
2383,台光電,70000,7.04,3.15
2454,聯發科技,87001,6.65,2.93
8046,南電,235000,5.83,2.7
3037,欣興,313001,5.38,2.49
2345,智邦科技,101000,4.67,2.11
6223,旺矽科技,35901,4.39,2.01
2327,國巨*,301000,4.2,1.9
6274,台燿,158000,4.06,1.85
3017,奇鋐科技,82500,3.99,1.81
2059,川湖科技,21001,3.49,1.66
3711,日月光投資控股,261002,3.44,1.6
2408,南亞科技,284000,2.4,1.12
2368,金像電,116000,2.37,1.08
5274,信驊科技,7920,2.33,1.03
2308,台達電,59499,2.27,1.04
6669,緯穎科技服務,17000,1.77,0.79
3443,創意,19050,1.63,0.71
7769,鴻勁精密,11000,1.49,0.67
6488,環球晶,54000,1.36,0.67
4958,臻鼎-KY,116000,1.23,0.56
6515,穎崴科技,8000,1.11,0.48
3665,貿聯-KY,25000,1.04,0.44
2303,聯電,320000,0.9,0.46
2360,致茂電子,21000,0.88,0.39
6257,矽格,180000,0.81,0.39
5347,世界先進,210000,0.68,0.35
3231,緯創資通,161000,0.5,0.24
2449,京元電子,80000,0.46,0.22
4904,遠傳電信,20003,0.04,0.02
3081,聯亞,1000,0.03,0.02
2404,漢唐,1000,0.02,0.01
2412,中華電信,1,0.0,0.0
2467,志聖,10,0.0,0.0
3045,台灣大哥,2000,0.0,0.0
