code,name,shares,weight,market_value_100m
2454,聯發科技,480000,6.6367,17.62
3017,奇鋐科技,693000,6.0571,16.08
6223,旺矽科技,273000,6.0425,16.04
6488,環球晶,1160000,5.2661,13.98
3443,創意,334000,5.178,13.74
3037,欣興,1570000,4.8798,12.95
8046,南電,1039000,4.6581,12.36
2345,智邦科技,529000,4.4244,11.74
3131,弘塑科技,327000,3.6835,9.78
2344,華邦電子,5896000,3.4541,9.17
2327,國巨*,1270000,3.2057,8.51
2383,台光電,157000,2.8569,7.58
7769,鴻勁精密,100000,2.4488,6.5
3653,健策,180000,2.387,6.34
2330,台積電,239000,2.17,5.76
2368,金像電,577000,2.1303,5.65
6187,萬潤,553000,2.0792,5.52
5274,信驊科技,36300,1.9283,5.12
7734,印能科技,159000,1.8659,4.95
3583,辛耘,604000,1.7066,4.53
3105,穩懋,1212000,1.5502,4.11
3026,禾伸堂,580000,1.4902,3.96
6510,精測,135000,1.3452,3.57
6274,台燿,286000,1.3307,3.53
2337,旺宏,2800000,1.2975,3.44
2408,南亞科技,849000,1.2954,3.44
2059,川湖科技,42000,1.2619,3.35
8996,高力熱處理工業,282000,1.0443,2.77
8028,昇陽半導體,889000,1.0215,2.71
2308,台達電,144000,0.9955,2.64
8210,勤誠興業,218000,0.9568,2.54
3081,聯亞,158400,0.9041,2.4
2449,京元電子,793000,0.8335,2.21
3711,日月光投資控股,323000,0.7702,2.04
6515,穎崴科技,23000,0.5766,1.53
6442,光紅建聖,70000,0.3322,0.88
6526,達發,146000,0.3212,0.85
6291,沛亨,220000,0.2979,0.79
4749,新應材,95000,0.292,0.78
3163,波若威,76000,0.1901,0.5
5347,世界先進,211000,0.1236,0.33
6669,緯穎科技服務,5000,0.0941,0.25
4576,大銀微系統,72000,0.0518,0.14
2303,聯電,78000,0.0395,0.1
3665,貿聯-KY,5000,0.0376,0.1
3264,欣銓科技,34000,0.0268,0.07
2049,上銀科技,19000,0.0218,0.06
3661,世芯-KY,1000,0.0131,0.03
3533,嘉澤端子工業,1000,0.0076,0.02
8299,群聯電子,1000,0.0069,0.02
