code,name,shares,weight,market_value_100m
2330,台積電,45999,6.57,1.09
2454,聯發科技,19000,4.52,0.74
2383,台光電,14000,4.45,0.73
6669,緯穎科技服務,12000,4.33,0.73
2308,台達電,34000,3.71,0.56
3037,欣興,62000,3.69,0.59
3017,奇鋐科技,22000,3.65,0.61
3045,台灣大哥,491000,3.26,0.54
2360,致茂電子,23000,2.8,0.47
2317,鴻海精密工業,175000,2.78,0.46
2886,兆豐金,870000,2.66,0.44
3665,貿聯-KY,20000,2.63,0.44
8046,南電,36000,2.44,0.39
2395,研華,55000,2.2,0.35
2376,技嘉,105000,2.2,0.36
2059,川湖科技,3000,2.15,0.33
2368,金像電,38000,2.11,0.37
2357,華碩,43000,2.11,0.35
3702,大聯大,260000,2.03,0.34
5904,寶雅國際,410000,1.95,0.32
5434,崇越,58000,1.79,0.29
2404,漢唐,25000,1.73,0.29
2880,華南金控,650000,1.72,0.29
7769,鴻勁精密,4500,1.7,0.28
6274,台燿,19000,1.67,0.27
2345,智邦科技,12000,1.56,0.27
2344,華邦電子,140000,1.51,0.23
5876,上海商銀,558200,1.45,0.24
6223,旺矽科技,3500,1.31,0.21
2356,英業達,330000,1.31,0.22
2303,聯電,175000,1.29,0.2
3653,健策,5000,1.24,0.21
2408,南亞科技,40000,1.21,0.18
6239,力成科技,67000,1.16,0.19
3231,緯創資通,90000,1.04,0.17
2891,中國信託金融控股,240000,0.96,0.16
3036,文曄,63000,0.87,0.14
2801,彰銀,615000,0.86,0.14
2382,廣達電腦,45000,0.85,0.14
3711,日月光投資控股,14000,0.53,0.08
6805,富世達,3000,0.32,0.05
1477,聚陽實業,20000,0.27,0.04
1216,統一企業,20000,0.09,0.02
