code,name,shares,weight,market_value_100m
2330,台積電,663000,8.04,15.71
2454,聯發科技,279000,5.63,10.88
2059,川湖科技,91000,5.52,10.11
2383,台光電,152000,4.1,7.96
2308,台達電,404000,3.74,6.67
3081,聯亞,237600,3.07,6.02
3037,欣興,563000,2.85,5.38
2408,南亞科技,1039000,2.66,4.75
6223,旺矽科技,76000,2.41,4.64
7769,鴻勁精密,73000,2.34,4.58
1303,南亞,2416000,2.28,4.54
8299,群聯電子,218000,2.27,4.4
2317,鴻海精密工業,1569000,2.12,4.15
6515,穎崴科技,55000,1.92,3.72
3017,奇鋐科技,134000,1.89,3.73
2368,金像電,393000,1.86,3.86
2345,智邦科技,147000,1.62,3.26
6669,緯穎科技服務,52000,1.59,3.17
2382,廣達電腦,987000,1.58,3.09
5274,信驊科技,18300,1.54,2.99
2360,致茂電子,148000,1.53,3.0
3653,健策,69000,1.45,2.85
6274,台燿,187000,1.39,2.69
3443,創意,59000,1.36,2.68
3036,文曄,1147000,1.34,2.63
3711,日月光投資控股,400000,1.28,2.34
5904,寶雅國際,3124500,1.26,2.47
2891,中國信託金融控股,3711000,1.26,2.47
2376,技嘉,694000,1.24,2.39
8046,南電,203000,1.17,2.19
2344,華邦電子,1153000,1.06,1.89
6213,聯茂,482000,1.05,2.06
3293,鈊象電子,252000,1.02,2.01
3231,緯創資通,1041000,1.02,2.01
2327,國巨*,345000,1.01,1.86
8996,高力熱處理工業,181000,0.99,1.89
3529,力旺電子,65000,0.94,1.77
2884,玉山金融控股,4362622,0.84,1.65
3008,大立光,36000,0.81,1.58
4958,臻鼎-KY,335000,0.8,1.58
3189,景碩科技,185000,0.79,1.55
8210,勤誠興業,139000,0.76,1.55
3264,欣銓科技,650000,0.74,1.45
3044,健鼎科技,345000,0.71,1.39
6831,邁科科技,182000,0.57,1.13
6805,富世達,54000,0.48,0.9
3026,禾伸堂,134000,0.4,0.79
3665,貿聯-KY,32336,0.36,0.71
6442,光紅建聖,38000,0.28,0.54
3533,嘉澤端子工業,13000,0.13,0.25
