code,name,shares,weight,market_value_100m
2330,台積電,618000,9.1,14.71
2383,台光電,219000,7.16,11.59
2454,聯發科技,224000,5.48,8.87
3017,奇鋐科技,297000,5.07,8.21
6223,旺矽科技,129000,4.96,8.03
3037,欣興,781000,4.78,7.75
2345,智邦科技,303000,4.05,6.56
6669,緯穎科技服務,83000,3.08,4.99
8046,南電,432000,3.01,4.88
3665,貿聯-KY,202000,2.73,4.42
6274,台燿,298000,2.69,4.35
2308,台達電,222000,2.49,4.03
3711,日月光投資控股,626000,2.44,3.94
2059,川湖科技,29000,2.13,3.45
2303,聯電,2650000,2.01,3.26
3653,健策,65000,1.66,2.69
3583,辛耘,364000,1.56,2.53
5274,信驊科技,14800,1.51,2.45
2886,兆豐金,3800000,1.2,1.94
2486,一詮精密,799000,1.15,1.86
7769,鴻勁精密,29000,1.12,1.82
3443,創意,34000,0.95,1.54
2885,元大金,2200000,0.93,1.5
3189,景碩科技,178000,0.92,1.49
2360,致茂電子,65000,0.81,1.32
2344,華邦電子,698000,0.77,1.25
4958,臻鼎-KY,229000,0.67,1.08
6139,亞翔,134000,0.67,1.08
6515,穎崴科技,15000,0.63,1.02
6488,環球晶,105000,0.55,0.9
6285,啟碁科技,323000,0.51,0.83
6187,萬潤,75000,0.5,0.82
3450,聯鈞,155000,0.5,0.81
2395,研華,121000,0.5,0.81
6805,富世達,44000,0.48,0.77
1303,南亞,395000,0.45,0.73
1326,台化,1200000,0.44,0.71
8996,高力熱處理工業,60000,0.4,0.65
2455,全新,155000,0.37,0.6
2449,京元電子,210000,0.32,0.52
6213,聯茂,110000,0.29,0.47
2472,立隆電子工業,191000,0.28,0.46
8210,勤誠興業,41000,0.27,0.44
8150,南茂科技,455000,0.26,0.42
5289,宜鼎國際,26000,0.24,0.38
5536,聖暉*,36000,0.23,0.38
3211,順達,100000,0.23,0.37
3131,弘塑科技,14000,0.21,0.35
2404,漢唐,29000,0.21,0.33
6196,帆宣,60000,0.19,0.3
3533,嘉澤端子工業,12000,0.15,0.24
6138,茂達電子,80000,0.14,0.23
3357,西北臺慶科技,90000,0.12,0.2
6531,愛普科技,16000,0.09,0.15
