code,name,shares,weight,market_value_100m
2330,台積電,12680000,16.94,301.78
2303,聯電,79000000,5.45,97.17
3017,奇鋐科技,3450000,5.35,95.39
3037,欣興,8460000,4.71,83.92
2383,台光電,1550000,4.6,82.0
2454,聯發科技,2000000,4.45,79.2
2344,華邦電子,42300000,4.26,75.93
6223,旺矽科技,1050000,3.67,65.36
2308,台達電,3040000,3.1,55.18
2327,國巨*,9000000,2.89,51.57
3711,日月光投資控股,8000000,2.83,50.4
2345,智邦科技,2307000,2.8,49.95
3653,健策,877000,2.04,36.26
3189,景碩科技,4250000,1.99,35.53
5274,信驊科技,199500,1.85,33.0
6669,緯穎科技服務,500000,1.69,30.05
3665,貿聯-KY,1200000,1.48,26.28
6274,台燿,1680000,1.38,24.53
3533,嘉澤端子工業,1240000,1.36,24.3
3443,創意,510000,1.3,23.1
6488,環球晶,2646000,1.27,22.6
8046,南電,1750000,1.11,19.77
2360,致茂電子,897000,1.02,18.21
4958,臻鼎-KY,3700000,0.98,17.41
8996,高力熱處理工業,1600000,0.97,17.2
6239,力成科技,5360000,0.87,15.46
6805,富世達,700000,0.69,12.29
3008,大立光,260000,0.64,11.44
7769,鴻勁精密,175000,0.62,10.99
1560,中砂,1500000,0.58,10.32
2337,旺宏,7498000,0.56,10.01
2317,鴻海精密工業,3200000,0.48,8.46
3450,聯鈞,1600000,0.47,8.38
3211,順達,2000000,0.42,7.4
3583,辛耘,900000,0.35,6.26
8358,金居,1312000,0.25,4.54
2049,上銀科技,1010000,0.22,3.91
6442,光紅建聖,225000,0.18,3.21
4966,譜瑞-KY,500000,0.17,3.0
2404,漢唐,250000,0.16,2.88
1303,南亞,1000000,0.1,1.85
3264,欣銓科技,700000,0.09,1.56
2481,強茂,1100000,0.08,1.51
1717,長興,1900000,0.07,1.33
2455,全新,336000,0.07,1.29
6415,矽力杰,250000,0.07,1.16
6285,啟碁科技,350000,0.05,0.9
8299,群聯電子,1000,0.0,0.02
6196,帆宣,1000,0.0,0.01
5347,世界先進,1000,0.0,0.0
