code,name,shares,weight,market_value_100m
2330,台積電,11884000,10.16,286.4
2383,台光電,4843000,9.76,275.08
3037,欣興,20300000,7.82,220.25
2454,聯發科技,5148000,6.92,195.11
3017,奇鋐科技,5899000,6.0,169.01
2327,國巨*,25387000,4.99,140.64
6669,緯穎科技服務,2226000,4.94,139.24
6223,旺矽科技,2486000,4.82,135.86
2345,智邦科技,6564000,4.74,133.58
3653,健策,2395000,4.59,129.21
2308,台達電,7040000,4.37,123.2
3711,日月光投資控股,19479000,4.06,114.34
8046,南電,9624000,3.88,109.23
3665,貿聯-KY,4671848,3.77,106.28
2303,聯電,87518000,3.62,101.96
6274,台燿,5498000,2.92,82.2
5274,信驊科技,410900,2.24,63.07
6805,富世達,2264000,1.42,39.96
2449,京元電子,11275450,0.93,26.16
8210,勤誠興業,2477000,0.83,23.38
2368,金像電,1957000,0.67,18.89
4979,華星光,2424000,0.5,13.99
6510,精測,477000,0.45,12.64
3264,欣銓科技,5917000,0.43,12.01
8996,高力熱處理工業,1101000,0.43,12.0
3443,創意,142000,0.28,7.95
4958,臻鼎-KY,1645000,0.26,7.25
6278,台表科,3249000,0.22,6.08
6187,萬潤,483000,0.2,5.77
6271,同欣電,2223000,0.15,4.28
6191,精成科,3988000,0.12,3.27
3376,新日興,1741000,0.11,3.19
2002,中鋼,5163000,0.04,1.0
4966,譜瑞-KY,140000,0.03,0.79
2637,慧洋-KY,200000,0.01,0.2
8358,金居,1000,0.0,0.0
3661,世芯-KY,1000,0.0,0.04
2439,美律,1000,0.0,0.0
1590,亞德客-KY,1000,0.0,0.01
3008,大立光,1000,0.0,0.06
2382,廣達電腦,1000,0.0,0.0
2408,南亞科技,1000,0.0,0.01
6515,穎崴科技,1000,0.0,0.06
2360,致茂電子,1000,0.0,0.02
6488,環球晶,1000,0.0,0.01
2313,華通,1000,0.0,0.0
8150,南茂科技,1000,0.0,0.0
2317,鴻海精密工業,1000,0.0,0.0
5347,世界先進,1000,0.0,0.0
2481,強茂,5000,0.0,0.01
