code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,140000,4.356,2.23
AGN NA,荷蘭保險公司,680000,3.873,1.98
AV/ LN,英傑華保險,630000,3.768,1.93
TPEIR GA,Piraeus Bank SA,475000,3.643,1.87
ADM LN,Admiral集團公開有限公司,105000,3.394,1.74
BOCHGR GA,賽普勒斯銀行控股公開有限公司,420000,3.194,1.64
NWG LN,國民西敏集團公開有限公司,540000,3.174,1.62
MNG LN,M&G公開有限公司,1000000,2.818,1.44
LLOY LN,勞埃德銀行集團,3000000,2.794,1.43
DBK GY,德意志銀行,110000,2.654,1.36
CHYM US,Chime Financial Inc,130000,2.524,1.29
SDLF LN,標準人壽公開有限公司,310000,2.447,1.25
ASRNL NA,ASR荷蘭公眾有限公司,45000,2.404,1.23
JPM US,摩根大通銀行,11000,2.385,1.22
BAMI IM,BPM銀行股份公司,200000,2.31,1.18
STAN LN,渣打集團有限公司,120000,2.297,1.18
FESB202609,202609 歐盟STOXX銀行指數期貨,200,2.28,1.17
EQH US,公平控股公司,65000,2.176,1.11
WFC US,富國銀行,40000,2.163,1.11
GPN US,環匯公司,40000,2.149,1.1
G IM,忠意保險股份公司,65000,2.14,1.1
BMPS IM,義大利西恩那銀行股份公司,250000,2.115,1.08
8411 JP,瑞穗金融集團,60000,2.06,1.05
7167 JP,Mebuki金融集團公司,300000,2.021,1.03
UCG IM,裕信銀行,30000,1.785,0.91
LGEN LN,法通保險集團公開有限公司,700000,1.761,0.9
UNI IM,Unipol保險股份公司,85000,1.722,0.88
AMUN FP,東方匯理資產管理有限責任公司,25000,1.628,0.83
UBS US,瑞銀集團公司,50000,1.566,0.8
ETE GA,希臘國家銀行,120000,1.512,0.77
MRX US,馬雷克斯集團有限公司,33000,1.484,0.76
C US,花旗集團公司,17000,1.404,0.72
HSBA LN,匯豐控股有限公司,110000,1.388,0.71
INGA NA,荷蘭國際集團,60000,1.375,0.7
8331 JP,千葉銀行有限公司,125000,1.368,0.7
BLK US,貝萊德公司,2000,1.289,0.66
BARC LN,巴克萊集團,320000,1.273,0.65
CABK SM,凱克薩銀行有限責任公司,130000,1.22,0.62
BNP FP,法國巴黎銀行有限責任公司,16000,1.175,0.6
V US,威士卡,5000,1.152,0.59
HOOD US,羅賓漢市場公司,17000,1.103,0.56
GLE FP,法國興業銀行股份有限公司,20000,1.057,0.54
055550 KS,新韓金融集團,20000,1.019,0.52
BNY US,紐約梅隆銀行,9000,0.858,0.44
8377 JP,北北金融集團公司,25000,0.827,0.42
8308 JP,Resona控股公司,80000,0.785,0.4
8309 JP,三井住友信託集團公司,110000,0.783,0.4
ARES US,戰神管理公司,9000,0.695,0.36
BX US,黑石公司,7500,0.575,0.29
RELY US,Remitly全球公司,35000,0.482,0.25
