code,name,shares,weight,market_value_100m
3017,奇鋐科技,1001000,8.048,31.78
2330,台積電,1116000,6.8316,26.56
2059,川湖科技,205000,6.3625,24.69
3665,貿聯-KY,1161000,5.8908,23.16
3037,欣興,2482000,5.8894,23.85
2383,台光電,465000,5.511,23.65
8996,高力熱處理工業,1630000,5.349,21.19
2345,智邦科技,1074000,4.88,19.76
3008,大立光,293000,4.4525,18.24
6223,旺矽科技,268000,3.7208,15.01
3231,緯創資通,7245000,3.4108,13.26
1303,南亞,5445000,3.2438,12.2
1815,富喬工業,11420868,3.2289,12.79
6584,南俊國際,2231000,3.1031,12.29
8021,尖點,2682000,3.0466,12.07
3443,創意,164000,2.6909,10.12
8046,南電,968000,2.6023,10.7
6669,緯穎科技服務,429675,2.3157,9.3
2455,全新,1700000,2.2916,9.08
3189,景碩科技,844013,1.7151,6.79
2454,聯發科技,145000,1.6471,6.57
4958,臻鼎-KY,1000000,1.2015,4.93
6515,穎崴科技,51000,0.7878,3.12
5274,信驊科技,11000,0.5074,2.01
3026,禾伸堂,261000,0.5007,1.98
2357,華碩,196000,0.469,1.86
6213,聯茂,373000,0.466,2.05
2301,光寶科技,659000,0.4624,1.83
2376,技嘉,508000,0.4552,1.8
3653,健策,33000,0.446,1.73
6139,亞翔,250000,0.4392,1.74
3081,聯亞,63000,0.4325,1.77
8150,南茂科技,1957000,0.4283,1.7
6187,萬潤,134000,0.4092,1.63
2404,漢唐,155000,0.403,1.6
2360,致茂電子,76000,0.4,1.59
3711,日月光投資控股,250000,0.3874,1.51
6274,台燿,113000,0.3765,1.6
5289,宜鼎國際,99952,0.3179,1.29
5347,世界先進,629000,0.2627,1.04
