code,name,shares,weight,market_value_100m
2330,台積電,637000,15.05,15.16
3711,日月光投資控股,706000,4.22,4.27
2376,技嘉,1215000,4.2,4.31
2412,中華電信,2828000,3.99,4.06
4904,遠傳電信,3832000,3.97,4.08
2395,研華,444000,2.97,3.05
2454,聯發科技,67000,2.94,3.04
2317,鴻海精密工業,1021000,2.49,2.56
2383,台光電,52000,2.38,2.64
6669,緯穎科技服務,114036,2.37,2.47
6442,光紅建聖,140000,2.06,2.11
1504,東元電機,2904000,2.01,2.06
8046,南電,192000,1.99,2.12
2891,中國信託金融控股,2652000,1.84,1.89
3037,欣興,198000,1.81,1.9
2377,微星,1213000,1.81,1.86
3017,奇鋐科技,58000,1.8,1.84
2610,華航,8783000,1.74,1.79
2308,台達電,105000,1.72,1.8
2603,長榮海運,726000,1.71,1.76
2327,國巨*,327000,1.68,1.75
6446,藥華醫藥,138000,1.61,1.66
3491,昇達科,107000,1.55,1.54
3189,景碩科技,196000,1.54,1.58
3661,世芯-KY,47000,1.51,1.55
7750,新  代,80000,1.48,1.52
2881,富邦金融控股,1004000,1.48,1.52
3665,貿聯-KY,74000,1.45,1.48
2345,智邦科技,80000,1.4,1.47
6488,環球晶,143000,1.27,1.34
1216,統一企業,1657000,1.22,1.25
2303,聯電,766000,1.1,1.09
7769,鴻勁精密,18000,1.08,1.1
3105,穩懋,217000,1.0,1.02
2027,大成鋼,2097000,0.96,0.99
8996,高力熱處理工業,76000,0.96,0.99
2360,致茂電子,43000,0.87,0.9
6147,頎邦,390000,0.8,0.82
6187,萬潤,60000,0.71,0.73
1301,台塑,1103000,0.69,0.71
3653,健策,13000,0.68,0.68
3081,聯亞,17000,0.45,0.48
2344,華邦電子,243000,0.4,0.41
2408,南亞科技,79000,0.38,0.39
3131,弘塑科技,12000,0.28,0.28
2059,川湖科技,1000,0.12,0.12
3008,大立光,1000,0.06,0.06
8299,群聯電子,1000,0.02,0.02
2368,金像電,1000,0.01,0.01
3036,文曄,1000,0.0,0.0
