code,name,shares,weight,market_value_100m
BE US,布魯姆能源公司,47392,7.4,0.13
SPCX US,太空探索科技公司,76874,6.71,0.12
LITE US,魯門特姆控股公司,11924,6.34,0.11
NVDA US,NVIDIA CORP(輝達公司),50262,6.22,0.11
PLTR US,帕蘭提爾科技公司,51297,5.17,0.09
8996,高力熱處理工業,162000,3.82,2.11
CRWD US,Crowdstrike控股公司,27377,3.82,0.07
3443,創意,33000,3.69,2.04
AMZN US,亞馬遜公司,25085,3.57,0.06
NBIS US,尼比厄斯集團公眾有限公司,29091,3.52,0.06
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),11664,3.46,0.06
3017,奇鋐科技,59000,3.4,1.87
GOOGL US,ALPHABET INC-CL A(Alphabet公司),15480,3.07,0.05
TSLA US,特斯拉公司,14518,3.01,0.05
SMTC US,SEMTECH CORP,29876,2.89,0.05
NET US,Cloudflare公司,14742,2.77,0.05
SNOW US,Snowflake公司,14081,2.7,0.05
ANET US,Arista網路公司,23297,2.66,0.05
6669,緯穎科技服務,64518,2.53,1.4
SITM US,SITIME CORP,7614,2.42,0.04
4979,華星光,239000,2.37,1.31
MU US,美光科技公司,4104,2.2,0.04
581A JP,GO INC,179700,2.11,5.65
NTSK US,NETSKOPE INC-CL A,210458,2.1,0.04
4062 JP,揖斐電有限公司,24700,1.75,4.68
CRWV US,CoreWeave Inc,33733,1.63,0.03
DELL US,戴爾科技公司,4971,1.62,0.03
MSFT US,微軟,4732,1.34,0.02
285A JP,鎧俠控股公司,6400,1.21,3.25
UBER US,Uber Technologies Inc,13711,0.56,0.01
IONQ US,IONQ INC,25002,0.53,0.01
RKLB US,ROCKET LAB USA INC,14239,0.52,0.01
3037,欣興,14000,0.24,0.13
STX US,希捷科技控股公開有限公司,411,0.19,0.0
