code,name,shares,weight,market_value_100m
PLTR US,帕蘭提爾科技公司,135500,4.39,7.51
000660 KS,愛思開海力士公司,17254,4.126,7.06
LITE US,魯門特姆控股公司,24000,4.1,7.02
BE US,布魯姆能源公司,79000,3.964,6.78
HOOD US,羅賓漢市場公司,187000,3.629,6.21
8046,南電,551000,3.557,6.09
MU US,美光科技公司,19800,3.409,5.84
3017,奇鋐科技,173000,3.209,5.49
MSFT US,微軟,35000,3.189,5.46
NVDA US,NVIDIA CORP(輝達公司),80000,3.18,5.44
SNDK US,晟碟公司（德拉瓦州）,10000,2.825,4.83
3026,禾伸堂,600000,2.706,4.63
2454,聯發科技,101000,2.673,4.58
5274,信驊科技,25000,2.666,4.56
SPCX US,太空探索科技公司,94000,2.636,4.51
CRWD US,Crowdstrike控股公司,55000,2.467,4.22
DELL US,戴爾科技公司,21000,2.198,3.76
2383,台光電,73000,2.169,3.71
600183 CH,廣東生益科技股份有限公司,496000,2.123,3.63
SNOW US,Snowflake公司,32500,1.999,3.42
INTC US,英特爾,105000,1.972,3.37
3653,健策,64000,1.959,3.35
TSM US,台積電,25000,1.941,3.32
009150 KS,三星電機,10300,1.934,3.31
285A JP,鎧俠控股公司,30600,1.863,3.19
PANW US,Palo Alto Networks Inc,25300,1.766,3.02
6510,精測,93000,1.755,3.0
PSX US,菲利普66,34000,1.672,2.86
AMZN US,亞馬遜公司,36000,1.645,2.82
3189,景碩科技,337000,1.615,2.76
301377 CH,廣東鼎泰高科技術股份有限公司,131300,1.487,2.55
6981 JP,村田製作所有限公司,160000,1.464,2.51
2360,致茂電子,117000,1.429,2.45
WPM US,惠頓貴金屬公司,50000,1.363,2.33
BMNR US,BitMine Immersion技術公司,288640,1.223,2.09
MRVL US,MARVELL TECHNOLOGY INC,28000,1.195,2.05
AXTI US,AXT公司,98000,1.171,2.0
4062 JP,揖斐電有限公司,50000,1.136,1.94
COHR US,連貫公司,18300,0.986,1.69
GOOGL US,ALPHABET INC-CL A(Alphabet公司),15000,0.956,1.64
STX US,希捷科技控股公開有限公司,6000,0.873,1.49
NET US,Cloudflare公司,13100,0.79,1.35
TSLA US,特斯拉公司,11000,0.732,1.25
NOW US,ServiceNow公司,26000,0.676,1.16
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),5000,0.476,0.82
AEHR US,愛赫測試系統,28000,0.438,0.75
6098 JP,瑞可利控股有限公司,20000,0.411,0.7
CRCL US,Circle網路集團公司,20000,0.299,0.51
NTRA US,那提拉公司,3000,0.193,0.33
MRK US,默克藥廠,5000,0.135,0.23
