code,name,shares,weight,market_value_100m
2330,台積電,572000,14.1,13.56
6223,旺矽科技,98000,5.91,5.69
2454,聯發科技,114000,4.63,4.46
2383,台光電,76000,3.93,3.78
2059,川湖科技,37000,3.32,3.19
2345,智邦科技,126000,3.06,2.94
5274,信驊科技,16600,2.75,2.65
6274,台燿,216000,2.74,2.64
3037,欣興,301000,2.7,2.6
2344,華邦電子,1749000,2.6,2.5
2308,台達電,154000,2.53,2.43
3017,奇鋐科技,93000,2.46,2.37
3711,日月光投資控股,388000,2.46,2.37
6515,穎崴科技,36000,2.34,2.25
2303,聯電,1900000,2.33,2.24
6669,緯穎科技服務,37000,2.28,2.19
2327,國巨*,370000,2.12,2.04
2408,南亞科技,503000,2.07,1.99
2883,凱基金控,6476000,2.05,1.97
3189,景碩科技,277000,2.01,1.93
7769,鴻勁精密,30000,2.0,1.93
8046,南電,185000,1.83,1.76
2360,致茂電子,83000,1.69,1.63
3653,健策,39000,1.53,1.47
2890,永豐金融,3651220,1.52,1.46
3443,創意,33000,1.43,1.38
4958,臻鼎-KY,320000,1.4,1.35
2881,富邦金融控股,918000,1.24,1.19
2368,金像電,136000,1.23,1.19
2885,元大金,1729000,1.22,1.18
3264,欣銓科技,595000,1.16,1.12
6446,藥華醫藥,79228,0.96,0.92
6488,環球晶,96000,0.86,0.83
1303,南亞,456000,0.78,0.75
8358,金居,230000,0.78,0.75
2891,中國信託金融控股,1112000,0.75,0.72
3702,大聯大,570000,0.69,0.66
2637,慧洋-KY,739000,0.64,0.61
2347,聯強,656000,0.62,0.6
2618,長榮航,1369000,0.62,0.6
2395,研華,101000,0.6,0.58
4904,遠傳電信,560000,0.6,0.58
2882,國泰金,543000,0.57,0.55
6196,帆宣,109000,0.56,0.54
2412,中華電信,360000,0.52,0.5
2027,大成鋼,1070000,0.49,0.48
3481,群創光電,817000,0.39,0.37
1301,台塑,688000,0.38,0.37
8021,尖點,99000,0.37,0.35
6257,矽格,164000,0.33,0.32
