code,name,shares,weight,market_value_100m
2330,台積電,1794000,8.2702,43.77
6669,緯穎科技服務,1391225,7.0185,108.52
2454,聯發科技,736000,6.0816,31.76
6139,亞翔,3771000,5.2553,27.19
3105,穩懋,5709000,5.1808,26.8
2059,川湖科技,183000,4.9043,25.89
3008,大立光,254000,3.8343,19.25
2383,台光電,315000,3.3152,17.77
3491,昇達科,1180000,3.2957,17.46
2360,致茂電子,830000,3.1685,16.85
6223,旺矽科技,307000,3.139,16.61
4958,臻鼎-KY,3158000,3.0947,16.9
6531,愛普科技,1650000,3.0521,15.81
2345,智邦科技,621000,2.5687,13.69
3017,奇鋐科技,374000,2.3928,12.75
6488,環球晶,1100000,2.056,10.64
2301,光寶科技,3258000,1.9836,9.79
2395,研華,1466000,1.9608,10.42
3583,辛耘,1158000,1.6943,8.77
2455,全新,1553000,1.6269,8.42
2377,微星,4322000,1.2948,6.7
2303,聯電,5205000,1.2676,6.9
2376,技嘉,1773000,1.2388,6.41
6214,精誠,3494000,1.2358,6.39
5274,信驊科技,35900,1.2299,6.15
3231,緯創資通,3404000,1.2205,6.31
5483,中美晶,3481000,1.2043,6.23
3265,台星科股份有限公司,3418000,1.1792,6.1
2467,志聖,1000000,1.1771,6.09
6274,台燿,428000,1.1664,6.21
5425,台半,6445000,1.1523,5.96
2428,興勤電子工業,2318000,1.1223,5.81
3090,日電貿,3346000,1.0897,5.64
3711,日月光投資控股,942000,1.0724,5.75
2478,大毅,4418000,1.0332,5.35
6239,力成科技,1910000,1.0263,5.31
8996,高力熱處理工業,382000,0.934,4.49
2486,一詮精密,1607000,0.8945,4.63
6472,保瑞,1032000,0.8427,4.36
5536,聖暉*,455000,0.7238,3.74
3529,力旺電子,93000,0.4305,2.46
2476,鉅祥,1285000,0.3117,1.61
6196,帆宣,305000,0.29,1.5
2885,元大金,2213556,0.2853,1.48
6672,騰輝電子-KY,537000,0.2823,1.46
3617,碩天,579000,0.2786,1.44
8070,長華*,2807000,0.2745,1.42
6446,藥華醫藥,42000,0.1059,0.55
6640,均華,13000,0.0304,0.16
6177,達麗,194350,0.0177,0.09
3443,創意,1000,0.0113,0.06
8046,南電,1000,0.0023,0.01
4441,振大環球,4000,0.0013,0.01
1519,華城電機,660,0.0009,0.0
8358,金居,1000,0.0009,0.01
2881,富邦金融控股,250,0.0,0.0
2886,兆豐金,1000,0.0,0.0
