code,name,shares,weight,market_value_100m
3443,創意,364000,7.641,21.46
2454,聯發科技,480000,7.307,20.52
3017,奇鋐科技,558000,6.5769,18.47
3653,健策,310000,6.3694,17.89
3037,欣興,1570000,5.4397,15.28
6223,旺矽科技,273000,5.1426,14.44
3665,貿聯-KY,665000,5.1386,14.43
2368,金像電,1127000,4.7154,13.24
2383,台光電,212000,4.1105,11.54
2345,智邦科技,529000,4.0312,11.32
5274,信驊科技,54300,3.4272,9.62
8046,南電,739000,3.1578,8.87
6510,精測,245000,2.9968,8.42
6531,愛普科技,750000,2.5558,7.18
7769,鴻勁精密,120000,2.4399,6.85
4991,環宇-KY,1200000,2.2647,6.36
2059,川湖科技,42000,2.0736,5.82
6805,富世達,271000,2.0361,5.72
3081,聯亞,158400,1.9149,5.38
6274,台燿,306000,1.5364,4.31
2330,台積電,179000,1.5202,4.27
7734,印能科技,150000,1.4929,4.19
3450,聯鈞,650000,1.3933,3.91
6669,緯穎科技服務,149139,1.3861,3.89
3131,弘塑科技,152000,1.3017,3.66
8996,高力熱處理工業,282000,1.2702,3.57
6278,台表科,1400000,0.9945,2.79
6187,萬潤,198000,0.9447,2.65
2308,台達電,94000,0.579,1.63
8210,勤誠興業,168000,0.579,1.63
6515,穎崴科技,23000,0.5774,1.62
6831,邁科科技,250000,0.5421,1.52
6488,環球晶,110000,0.3787,1.06
6285,啟碁科技,400000,0.3496,0.98
6526,達發,146000,0.3358,0.94
4749,新應材,95000,0.2662,0.75
5347,世界先進,211000,0.1123,0.32
4576,大銀微系統,72000,0.062,0.17
2449,京元電子,42650,0.041,0.12
3163,波若威,13300,0.0362,0.1
2303,聯電,78000,0.0349,0.1
3264,欣銓科技,34000,0.0282,0.08
8021,尖點,10000,0.0163,0.05
3661,世芯-KY,1000,0.0149,0.04
2395,研華,5000,0.0123,0.03
3711,日月光投資控股,3000,0.0062,0.02
3533,嘉澤端子工業,1000,0.006,0.02
3491,昇達科,1000,0.0051,0.01
1590,亞德客-KY,1000,0.0049,0.01
8028,昇陽半導體,1000,0.0008,0.0
