code,name,shares,weight,market_value_100m
2330,台積電,588000,13.37,14.35
2376,技嘉,1215000,4.19,4.39
6669,緯穎科技服務,167036,4.16,13.03
4904,遠傳電信,3832000,3.74,3.93
2412,中華電信,2828000,3.71,3.85
2345,智邦科技,138000,2.81,3.04
2454,聯發科技,67000,2.73,2.89
2383,台光電,52000,2.7,2.93
3711,日月光投資控股,435000,2.44,2.65
3017,奇鋐科技,76000,2.4,2.59
1504,東元電機,3473000,2.4,2.52
7750,新  代,108000,2.37,2.48
3037,欣興,252000,2.34,2.45
3665,貿聯-KY,105000,2.17,2.43
3661,世芯-KY,53000,2.12,2.23
2395,研華,313000,2.06,2.23
2027,大成鋼,4181000,1.97,2.07
2327,國巨*,383000,1.97,2.18
2308,台達電,105000,1.73,1.96
6446,藥華醫藥,138000,1.72,1.81
2610,華航,8783000,1.71,1.8
2603,長榮海運,726000,1.62,1.7
6488,環球晶,174000,1.6,1.68
2317,鴻海精密工業,629000,1.5,1.58
3653,健策,27000,1.48,1.59
3491,昇達科,107000,1.47,1.58
3105,穩懋,326000,1.46,1.53
8046,南電,125000,1.43,1.53
6187,萬潤,110000,1.4,1.51
8996,高力熱處理工業,113000,1.36,1.33
6442,光紅建聖,74000,1.27,1.33
1216,統一企業,1657000,1.21,1.27
3008,大立光,16000,1.19,1.21
3081,聯亞,31000,1.0,1.06
1301,台塑,1577000,1.0,1.05
7769,鴻勁精密,18000,0.98,1.03
2303,聯電,804000,0.97,1.07
2408,南亞科技,193000,0.95,1.0
2059,川湖科技,7000,0.93,0.99
6147,頎邦,517000,0.9,0.94
2360,致茂電子,43000,0.81,0.87
2344,華邦電子,243000,0.41,0.43
3131,弘塑科技,12000,0.28,0.29
4958,臻鼎-KY,46000,0.22,0.25
2881,富邦金融控股,154000,0.21,0.22
2368,金像電,19000,0.21,0.23
2891,中國信託金融控股,306000,0.19,0.2
8299,群聯電子,9000,0.18,0.19
3036,文曄,27000,0.05,0.05
3189,景碩科技,2000,0.02,0.02
