code,name,shares,weight,market_value_100m
6669,緯穎科技服務,40268,6.74,3.14
3017,奇鋐科技,26000,5.52,0.89
2330,台積電,30999,4.74,0.76
9941,裕融企業,673200,3.56,0.56
2383,台光電,10000,3.49,0.56
2368,金像電,46000,3.46,0.56
1303,南亞,200000,3.04,0.47
3045,台灣大哥,390000,2.9,0.45
3037,欣興,46000,2.87,0.45
2357,華碩,43000,2.78,0.43
2454,聯發科技,10000,2.74,0.43
2886,兆豐金,870000,2.73,0.43
2059,川湖科技,3000,2.67,0.42
8436,大江生醫,364000,2.66,0.41
6274,台燿,28000,2.53,0.41
3653,健策,6000,2.22,0.35
2308,台達電,19000,2.11,0.35
5434,崇越,58000,1.99,0.31
2395,研華,44000,1.95,0.31
2317,鴻海精密工業,120000,1.93,0.3
2880,華南金控,656500,1.81,0.28
2408,南亞科技,50000,1.66,0.26
7769,鴻勁精密,4500,1.65,0.26
8046,南電,21000,1.62,0.26
3189,景碩科技,27000,1.47,0.23
6223,旺矽科技,4000,1.36,0.22
6187,萬潤,15000,1.29,0.21
2376,技嘉,55000,1.27,0.2
6805,富世達,9000,1.22,0.21
6239,力成科技,67000,1.19,0.19
2345,智邦科技,8000,1.1,0.18
3081,聯亞,5000,1.09,0.17
3231,緯創資通,90000,1.07,0.17
8996,高力熱處理工業,13000,1.05,0.15
2891,中國信託金融控股,240000,1.02,0.16
2801,彰銀,615000,1.01,0.16
6488,環球晶,15000,0.93,0.15
2481,強茂,96000,0.91,0.14
2382,廣達電腦,40000,0.86,0.13
3491,昇達科,7000,0.65,0.1
2303,聯電,70000,0.57,0.09
2449,京元電子,30000,0.52,0.08
9802,鈺齊國際,110000,0.51,0.08
2344,華邦電子,40000,0.46,0.07
3661,世芯-KY,1000,0.27,0.04
3665,貿聯-KY,1000,0.14,0.02
1216,統一企業,20000,0.1,0.02
