code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,6.43,1.1
3037,欣興,2600000,5.55,30.16
2383,台光電,445000,4.82,26.23
009150 KS,三星電機,70000,3.91,924.7
MU US,美光科技公司,70000,3.85,0.66
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,3.66,0.63
6981 JP,村田製作所有限公司,1350000,3.57,97.0
285A JP,鎧俠控股公司,180000,3.31,90.0
BE US,布魯姆能源公司,250000,3.19,0.55
PANW US,Palo Alto Networks Inc,150000,2.98,0.51
CRDO US,Credo科技集團控股有限公司,225000,2.98,0.51
STX US,希捷科技控股公開有限公司,60000,2.97,0.51
MRVL US,MARVELL TECHNOLOGY INC,205000,2.94,0.5
2330,台積電,650000,2.89,15.7
TSEM US,TOWER SEMICONDUCTOR LTD,216825,2.81,0.48
CRCL US,Circle網路集團公司,480000,2.53,0.43
SPCX US,太空探索科技公司,300000,2.45,0.42
SNOW US,Snowflake公司,130000,2.4,0.41
2308,台達電,720000,2.32,12.6
6223,旺矽科技,242000,2.24,12.2
PLTR US,帕蘭提爾科技公司,180000,1.87,0.32
6871 JP,MICRONICS JAPAN CO LTD,370000,1.84,50.1
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1.66,1.9
COHR US,連貫公司,95000,1.64,0.28
3017,奇鋐科技,275000,1.6,8.68
IFX GY,英飛凌科技股份有限公司,425000,1.6,0.23
2327,國巨*,1550000,1.53,8.32
SNDK US,晟碟公司（德拉瓦州）,17000,1.49,0.25
2454,聯發科技,200000,1.45,7.89
MPWR US,芯源系統有限公司,18000,1.37,0.23
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.26,34.31
TER US,泰瑞達公司,55000,1.17,0.2
000660 KS,SK HYNIX INC,15000,1.07,252.0
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,1.0,1.15
FORM US,FORMFACTOR INC,150454,0.95,0.16
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,0.83,1.12
4979,華星光,735000,0.81,4.4
HOOD US,羅賓漢市場公司,120000,0.76,0.13
NET US,Cloudflare公司,45000,0.75,0.13
AEM US,AGNICO EAGLE MINES LTD,60000,0.75,0.13
TWLO US,Twilio公司,55000,0.74,0.13
5801 JP,古河電氣工業有限公司,500000,0.72,19.52
DASH US,DOORDASH INC - A,50000,0.69,0.12
AIXA GY,愛思強股份有限公司,200000,0.5,0.07
NTRA US,那提拉公司,25000,0.5,0.08
4180 JP,APPIER GROUP INC,950000,0.45,12.1
6274,台燿,130000,0.37,1.99
095340 KS,ISC CO LTD,50000,0.34,81.5
