code,name,shares,weight,market_value_100m
3017,奇鋐科技,803000,8.0628,24.37
3443,創意,419000,7.6726,23.19
3653,健策,427000,7.2752,21.99
3665,貿聯-KY,915000,6.7808,20.5
2454,聯發科技,480000,6.1694,18.65
3037,欣興,1570000,5.9472,17.98
6223,旺矽科技,273000,4.7597,14.39
2383,台光電,212000,4.352,13.15
2368,金像電,1127000,3.9895,12.06
2345,智邦科技,529000,3.894,11.77
5274,信驊科技,54300,3.0638,9.26
8046,南電,739000,3.0438,9.2
7769,鴻勁精密,120000,2.5904,7.83
6510,精測,245000,2.2411,6.77
6669,緯穎科技服務,105000,2.2232,6.72
2059,川湖科技,42000,1.9967,6.04
3131,弘塑科技,222000,1.8104,5.47
7734,印能科技,184000,1.7927,5.42
2308,台達電,294000,1.7702,5.35
3008,大立光,101000,1.7676,5.34
6274,台燿,306000,1.564,4.73
3081,聯亞,158400,1.5328,4.63
4991,環宇-KY,900000,1.444,4.37
2330,台積電,179000,1.4094,4.26
6805,富世達,201000,1.3033,3.94
3026,禾伸堂,580000,1.2817,3.87
8996,高力熱處理工業,282000,1.0962,3.31
6187,萬潤,198000,0.8253,2.49
2449,京元電子,832650,0.6501,1.97
8210,勤誠興業,168000,0.5696,1.72
6831,邁科科技,250000,0.5417,1.64
6515,穎崴科技,23000,0.4805,1.45
6488,環球晶,110000,0.3857,1.17
6442,光紅建聖,70000,0.3601,1.09
6285,啟碁科技,400000,0.3123,0.94
6526,達發,146000,0.2796,0.85
4749,新應材,95000,0.2416,0.73
5347,世界先進,211000,0.1081,0.33
4576,大銀微系統,72000,0.0501,0.15
3163,波若威,13300,0.0312,0.09
2303,聯電,78000,0.0307,0.09
3264,欣銓科技,34000,0.0236,0.07
8021,尖點,10000,0.0135,0.04
3661,世芯-KY,1000,0.0122,0.04
2395,研華,5000,0.0112,0.03
3711,日月光投資控股,3000,0.0059,0.02
3533,嘉澤端子工業,1000,0.0053,0.02
1590,亞德客-KY,1000,0.0048,0.01
3491,昇達科,1000,0.0041,0.01
8028,昇陽半導體,1000,0.0008,0.0
