code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,5.95,1.13
3037,欣興,2600000,4.8,29.12
2383,台光電,445000,4.66,28.26
009150 KS,三星電機,70000,4.07,1096.9
MU US,美光科技公司,70000,3.71,0.71
6981 JP,村田製作所有限公司,1350000,3.69,111.92
285A JP,鎧俠控股公司,180000,3.67,111.31
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,3.45,0.66
CRDO US,Credo科技集團控股有限公司,225000,3.34,0.64
STX US,希捷科技控股公開有限公司,60000,3.13,0.6
TSEM US,TOWER SEMICONDUCTOR LTD,216825,3.0,0.57
PANW US,Palo Alto Networks Inc,150000,2.96,0.56
2330,台積電,650000,2.57,15.6
BE US,布魯姆能源公司,210000,2.56,0.49
MRVL US,MARVELL TECHNOLOGY INC,205000,2.52,0.48
2454,聯發科技,370000,2.47,14.98
6223,旺矽科技,242000,2.31,14.04
WDC US,威騰電子公司,80000,2.25,0.43
SNOW US,Snowflake公司,130000,2.25,0.43
2308,台達電,720000,2.24,13.57
SNDK US,晟碟公司（德拉瓦州）,21000,1.97,0.38
6871 JP,MICRONICS JAPAN CO LTD,370000,1.87,56.68
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1.77,2.28
COHR US,連貫公司,95000,1.75,0.33
6976 JP,TAIYO YUDEN CO LTD,450000,1.68,50.83
PLTR US,帕蘭提爾科技公司,180000,1.63,0.31
IFX GY,英飛凌科技股份有限公司,425000,1.6,0.26
2327,國巨*,1550000,1.55,9.42
SPCX US,太空探索科技公司,200000,1.53,0.29
MPWR US,芯源系統有限公司,18000,1.34,0.25
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.32,40.17
TER US,泰瑞達公司,55000,1.28,0.24
LMT US,LOCKHEED MARTIN CORP,38000,1.18,0.23
3017,奇鋐科技,215000,1.12,6.77
FORM US,FORMFACTOR INC,150454,1.09,0.21
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,1.05,1.35
6787 JP,MEIKO ELECTRONICS CO LTD,160000,1.02,30.98
3711,日月光投資控股,1000000,1.01,6.15
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,0.93,1.4
NOW US,ServiceNow公司,135000,0.83,0.16
NET US,Cloudflare公司,45000,0.72,0.14
TWLO US,Twilio公司,55000,0.66,0.13
AEHR US,AEHR TEST SYSTEMS,70000,0.53,0.1
AIXA GY,愛思強股份有限公司,200000,0.51,0.08
4979,華星光,450000,0.4,2.45
4180 JP,APPIER GROUP INC,250000,0.11,3.25
