code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,153500,6.037,2.37
NWG LN,國民西敏集團公開有限公司,620000,4.826,1.9
TPEIR GA,Piraeus Bank SA,500000,4.763,1.87
LLOY LN,勞埃德銀行集團,3700000,4.659,1.83
BARC LN,巴克萊集團,800000,4.526,1.78
STAN LN,渣打集團有限公司,140000,3.435,1.35
BMPS IM,義大利西恩那銀行股份公司,300000,3.392,1.33
GLE FP,法國興業銀行股份有限公司,43000,3.318,1.31
BAMI IM,BPM銀行股份公司,200000,3.173,1.25
UNI IM,Unipol保險股份公司,110000,3.02,1.19
LGEN LN,法通保險集團公開有限公司,900000,2.984,1.17
BAC US,美國銀行,55000,2.844,1.12
UCG IM,裕信銀行,35000,2.783,1.09
JPM US,摩根大通銀行,9000,2.629,1.03
DBK GY,德意志銀行,83000,2.578,1.01
7167 JP,Mebuki金融集團公司,300000,2.553,1.0
ADM LN,Admiral集團公開有限公司,58000,2.469,0.97
BNP FP,法國巴黎銀行有限責任公司,23000,2.401,0.94
BNY US,紐約梅隆銀行,17000,2.26,0.89
AMUN FP,東方匯理資產管理有限責任公司,25000,2.256,0.89
UBS US,瑞銀集團公司,50000,2.163,0.85
AV/ LN,英傑華保險,250000,2.003,0.79
ETE GA,希臘國家銀行,120000,1.862,0.73
HSBA LN,匯豐控股有限公司,110000,1.849,0.73
8331 JP,千葉銀行有限公司,125000,1.81,0.71
CHYM US,Chime Financial Inc,70000,1.782,0.7
INGA NA,荷蘭國際集團,60000,1.742,0.69
BLK US,貝萊德公司,1700,1.578,0.62
RELY US,Remitly全球公司,72000,1.533,0.6
8377 JP,北北金融集團公司,35000,1.529,0.6
PFG US,信安金融保險集團,16000,1.463,0.58
V US,威士卡,5000,1.452,0.57
MRX US,馬雷克斯集團有限公司,25000,1.446,0.57
8309 JP,三井住友信託集團公司,162000,1.426,0.56
USB US,美國合眾銀行,27000,1.418,0.56
8308 JP,Resona控股公司,100000,1.264,0.5
GPN US,環匯公司,14000,1.024,0.4
ARES US,戰神管理公司,8600,0.984,0.39
8411 JP,瑞穗金融集團,21500,0.934,0.37
BX US,黑石公司,8200,0.933,0.37
