code,name,shares,weight,market_value_100m
3008,大立光,20000,6.95,1.33
2330,台積電,45000,5.95,1.11
3491,昇達科,72000,5.75,1.09
2455,全新,200000,5.52,1.03
3017,奇鋐科技,28000,4.93,0.96
6669,緯穎科技服務,38776,4.86,0.97
3653,健策,15000,4.46,0.85
3529,力旺電子,27000,4.09,0.69
8996,高力熱處理工業,60000,3.94,0.74
3081,聯亞,25000,3.84,0.77
2454,聯發科技,15000,3.78,0.71
2383,台光電,12000,3.43,0.66
2059,川湖科技,5000,3.35,0.7
6223,旺矽科技,10000,3.1,0.55
2408,南亞科技,100000,2.84,0.52
3665,貿聯-KY,27000,2.8,0.56
8358,金居,100000,2.79,0.52
4958,臻鼎-KY,89000,2.41,0.45
3037,欣興,45000,2.3,0.43
3450,聯鈞,80000,2.26,0.42
8046,南電,36000,1.98,0.38
1560,中砂,50000,1.92,0.36
4749,新應材,45000,1.88,0.35
6274,台燿,25000,1.8,0.34
3711,日月光投資控股,44000,1.46,0.27
2486,一詮精密,100000,1.32,0.25
1303,南亞,100000,1.26,0.23
2301,光寶科技,80000,1.25,0.24
2368,金像電,20000,1.15,0.22
1519,華城電機,9000,0.35,0.07
