code,name,shares,weight,market_value_100m
2330,台積電,271999,14.47,6.69
3017,奇鋐科技,105500,7.47,3.61
2454,聯發科技,69001,7.0,3.28
2383,台光電,59001,6.79,3.24
6223,旺矽科技,39901,4.98,2.19
2059,川湖科技,18001,4.86,2.5
6274,台燿,158000,4.58,2.16
3037,欣興,206001,4.23,1.95
6669,緯穎科技服務,83518,4.21,2.08
3653,健策,25000,2.99,1.41
5274,信驊科技,6420,2.66,1.23
3443,創意,19050,2.45,1.13
8046,南電,110000,2.43,1.16
1303,南亞,460000,2.33,1.06
2308,台達電,58499,2.28,1.08
2345,智邦科技,49000,2.06,1.03
2408,南亞科技,175000,2.0,0.9
7769,鴻勁精密,11000,1.65,0.77
3711,日月光投資控股,123002,1.64,0.76
3189,景碩科技,95000,1.64,0.76
3081,聯亞,23000,1.42,0.71
6805,富世達,30000,1.39,0.68
6187,萬潤,39000,1.16,0.53
6239,力成科技,175000,1.04,0.48
2481,強茂,290000,0.95,0.44
8996,高力熱處理工業,36000,0.95,0.45
2449,京元電子,150000,0.87,0.4
6488,環球晶,41000,0.84,0.39
2303,聯電,260000,0.77,0.37
3491,昇達科,20000,0.64,0.3
2360,致茂電子,12000,0.59,0.27
3665,貿聯-KY,13000,0.54,0.27
6515,穎崴科技,3000,0.5,0.23
3231,緯創資通,111000,0.45,0.21
3045,台灣大哥,151000,0.38,0.18
2368,金像電,16000,0.37,0.18
3661,世芯-KY,4000,0.35,0.16
2882,國泰金,130000,0.32,0.15
2886,兆豐金,100000,0.11,0.05
2801,彰銀,40000,0.02,0.01
9941,裕融企業,7260,0.01,0.01
2317,鴻海精密工業,1000,0.01,0.0
8436,大江生醫,1000,0.0,0.0
