code,name,shares,weight,market_value_100m
2330,台積電,753000,9.14,18.15
2059,川湖科技,80000,5.89,10.71
2454,聯發科技,249000,4.79,9.44
2383,台光電,136000,3.77,7.72
2308,台達電,404000,3.58,7.07
3081,聯亞,228600,3.23,6.68
3037,欣興,563000,3.09,6.11
2408,南亞科技,1096000,2.81,5.79
2317,鴻海精密工業,1921000,2.39,4.68
7769,鴻勁精密,73000,2.33,4.57
1303,南亞,2416000,2.22,4.64
8299,群聯電子,197000,2.15,4.09
2344,華邦電子,2293000,2.07,4.15
6223,旺矽科技,72000,2.05,3.93
3017,奇鋐科技,134000,1.95,3.84
2368,金像電,393000,1.9,3.79
2345,智邦科技,174000,1.84,3.54
3653,健策,69000,1.82,3.72
6515,穎崴科技,55000,1.73,3.52
6669,緯穎科技服務,52000,1.67,3.25
2327,國巨*,595000,1.67,3.3
2382,廣達電腦,987000,1.64,3.21
3443,創意,59000,1.62,3.3
3711,日月光投資控股,526000,1.59,3.09
2360,致茂電子,148000,1.57,3.11
6274,台燿,209000,1.55,3.12
2891,中國信託金融控股,4525000,1.47,2.88
5274,信驊科技,18300,1.41,2.81
2884,玉山金融控股,6340622,1.24,2.42
2376,技嘉,694000,1.21,2.37
5904,寶雅國際,3124500,1.21,2.37
6213,聯茂,482000,1.19,2.33
8046,南電,203000,1.18,2.3
3036,文曄,1147000,1.17,2.3
8996,高力熱處理工業,181000,1.06,1.97
4958,臻鼎-KY,461000,1.03,2.03
8210,勤誠興業,193000,0.95,1.82
3293,鈊象電子,252000,0.93,1.84
3231,緯創資通,1041000,0.93,1.83
3044,健鼎科技,345000,0.79,1.58
3189,景碩科技,185000,0.75,1.47
3008,大立光,26000,0.72,1.46
3264,欣銓科技,650000,0.68,1.34
6831,邁科科技,182000,0.51,1.0
3529,力旺電子,44000,0.49,0.95
6805,富世達,54000,0.47,0.95
3026,禾伸堂,134000,0.44,0.86
3665,貿聯-KY,32336,0.34,0.74
3533,嘉澤端子工業,35000,0.29,0.56
6442,光紅建聖,38000,0.28,0.55
