code,name,shares,weight,market_value_100m
2330,台積電,292999,14.22,7.06
2383,台光電,59001,6.54,3.35
2059,川湖科技,21001,6.17,2.81
3017,奇鋐科技,105500,6.14,3.02
8046,南電,236000,5.46,2.68
3037,欣興,244001,5.35,2.65
6274,台燿,158000,4.69,2.36
6223,旺矽科技,36901,4.19,2.02
6669,緯穎科技服務,26000,3.34,1.63
2454,聯發科技,42001,3.23,1.59
2408,南亞科技,315000,3.22,1.66
2345,智邦科技,67000,2.83,1.36
3711,日月光投資控股,232002,2.8,1.36
2308,台達電,74499,2.64,1.3
5274,信驊科技,7920,2.44,1.22
3443,創意,19050,2.08,1.07
6488,環球晶,91000,1.87,0.86
3653,健策,17000,1.79,0.92
2360,致茂電子,41000,1.73,0.86
2303,聯電,580000,1.46,0.68
7769,鴻勁精密,11000,1.4,0.69
6239,力成科技,175000,0.96,0.47
6187,萬潤,39000,0.96,0.47
3081,聯亞,11000,0.62,0.32
1303,南亞,140000,0.51,0.27
2382,廣達電腦,70000,0.46,0.23
2327,國巨*,36000,0.4,0.2
6805,富世達,10000,0.35,0.18
2368,金像電,16000,0.31,0.15
8996,高力熱處理工業,12000,0.28,0.13
2481,強茂,90000,0.25,0.12
3665,貿聯-KY,5000,0.21,0.11
3231,緯創資通,51000,0.18,0.09
2886,兆豐金,100000,0.1,0.05
2404,漢唐,1000,0.02,0.01
9941,裕融企業,11000,0.02,0.01
2449,京元電子,4000,0.02,0.01
8436,大江生醫,1000,0.0,0.0
2317,鴻海精密工業,1000,0.0,0.0
