code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,153500,5.821,2.31
TPEIR GA,Piraeus Bank SA,500000,4.743,1.88
LGEN LN,法通保險集團公開有限公司,1500000,4.668,1.85
NWG LN,國民西敏集團公開有限公司,600000,4.496,1.78
LLOY LN,勞埃德銀行集團,3000000,3.657,1.45
STAN LN,渣打集團有限公司,140000,3.317,1.32
BARC LN,巴克萊集團,600000,3.239,1.28
BAMI IM,BPM銀行股份公司,200000,3.134,1.24
GLE FP,法國興業銀行股份有限公司,43000,3.074,1.22
ADM LN,Admiral集團公開有限公司,70000,3.05,1.21
CHYM US,Chime Financial Inc,110000,2.897,1.15
UNI IM,Unipol保險股份公司,110000,2.869,1.14
AV/ LN,英傑華保險,350000,2.751,1.09
BMPS IM,義大利西恩那銀行股份公司,250000,2.717,1.08
DBK GY,德意志銀行,83000,2.524,1.0
BLK US,貝萊德公司,2700,2.509,0.99
7167 JP,Mebuki金融集團公司,300000,2.501,0.99
BX US,黑石公司,21000,2.419,0.96
UCG IM,裕信銀行,30000,2.339,0.93
BNP FP,法國巴黎銀行有限責任公司,23000,2.322,0.92
AMUN FP,東方匯理資產管理有限責任公司,25000,2.211,0.88
UBS US,瑞銀集團公司,50000,2.14,0.85
ARES US,戰神管理公司,17000,1.929,0.77
ETE GA,希臘國家銀行,120000,1.871,0.74
HSBA LN,匯豐控股有限公司,110000,1.83,0.73
GPN US,環匯公司,24000,1.802,0.71
8331 JP,千葉銀行有限公司,125000,1.741,0.69
BAC US,美國銀行,35000,1.734,0.69
INGA NA,荷蘭國際集團,60000,1.681,0.67
JPM US,摩根大通銀行,5500,1.553,0.62
RELY US,Remitly全球公司,72000,1.543,0.61
V US,威士卡,5000,1.49,0.59
MRX US,馬雷克斯集團有限公司,25000,1.466,0.58
8377 JP,北北金融集團公司,35000,1.423,0.56
PFG US,信安金融保險集團,16000,1.423,0.56
8309 JP,三井住友信託集團公司,162000,1.406,0.56
BNY US,紐約梅隆銀行,9000,1.146,0.45
AGN NA,荷蘭保險公司,150000,1.093,0.43
ASRNL NA,ASR荷蘭公眾有限公司,15000,0.979,0.39
8308 JP,Resona控股公司,80000,0.962,0.38
